0,1
Comment,"""Thickly bedded to massive, Qz-poor, zones containing angular CG to PB sized clasts at base of interval. Brecciated contact with dacite"""
Comment,"""thickly bedded, weak patchy GG1 FW alt'n, abundant small black qtz"""
COMMENTS,"""thickly bed, occasional in-situ breccia, moderately siliceous, weak rxn with HCL"""
COMMENTS,"""thickly bed, strongly siliceous, moderate qtz and carbonate veining throughout, boudinaging at 197.06m; 197.10m. Mvol intrusions (10mm) at 196.19m; 197.56m; 197.82m; 198.15m; 198.37m; 198.46m; 198.86m. Silica band at 199.71-200.27m."""
Comments,thickly laminated/Magnetic
Comment,"""THICK,MASSIVE BX UNIT WITH ANGULAR CLT ALT CLASTS, CLAST SUPPORTED BX"""
Description,Thick MT band
Comment,THICK MT BANDS
COMMENTS,"""thickness of silica and magnetite (2 mm to 5 mm) layers are consistent except for magentite @ 177.90m, 178.55 m, 181.70 m around 2 cm avg, and for silica @ 180.20 m, 184.45m, 186.90, 187,95 and 192.80 m around 2 cm thick, silica layers are very bright in colour, occasionaly interbed with mafic layers @ 179 m to 181 m, 196 m to 196.5 m, 30 cm length of qtz vein (.5 cm thick) parallel to ori line @ 184.5 m shows minor displacement, carbonate vein @ 195.30m, 196.50m, and 196.80m (1 cm thick), disco"""
Comments,"""Thick non-magnetic baked black shale, PY-PO-rich"""
Comment,"""THICK QTZ RICH PEBBLE/PUMICE BX GRADING TO SDST AT TOP, B LK CLT CLASTS"""
Comments,Thick qtz veins
Comments,Thick qtz veins and intercallated silica
Comment,thick quartz-carbonate-sericite veins
Comments,Thick quartz vein
Comment,Thick quartz vein w v. minor kaolinitic saprolite
Comment,THICK QZ BANDS
Comment,"""Thick regular qz-ca-clt veins, general absence of qz crystals"""
Description,"""Thick remnant CH bands, minor clay/heavily weathered saprolite"""
Description,Thick shale band
Comment,Thick shale zone
Comments,thick stronly lam cherts
Comments,thick swelling clays + minor sand+pisolites
Comments,thick swelling grey clays
Comment,"""Thick to medium bedded, occasional laminations, generally Qz-poor with occasional blue/gy Qz-rich beds. FG Py/Po predominantly associated with Qz veining"""
Comment,Thick tuffaceous beds
Comment,Thick tuffaceous shale beds
COMMENTS,Thick unoxidised dark greyish green sandy glauconitic clays with lesser glauconitic sandstone. micaceous? fleck evident throughout
Description,"""Thick (up tp 3cm) CH bands, CH bands undergone sedim. sloping/meta. boudinage"""
Comment,Thick veins (with associated shearing) generally at a low angle to the core axis
Description,Thick weak Aan banding and gneissic foliation
Comments,Thick white chert bands
COMMENTS,"""thicky bed (5-20mm), qtz veining at 193.24-193.26m, very weak rxn with HCL"""
Comments,Thiin bands of magnetite visible.
COMMENTS,Thin ~1cm mafic/chloritic bands concordant to bedding rare across interval. Fold nose? Bedding at various angles To Core Axis (TCA)
Comments,thin <1mm laminations
COMMENTS,"""thin and consistent layers of silica and magnetite, and frequently interbed with mvol, mavol intrusion @ 207.33 to 207.48m, mod minor folded"""
Comment,Thin asbestos veins
Comment,Thin band of amyg dac w ca filling in amygs. Per w bi altn.
comments,thin band of chert
Comment,Thin band of hyaloclastite breccia.
COMMENTS,thin band of qzvn 3 mm thick concordant to BIF bedding.
Comments,"""Thin bands of magnetite and silicate, with patches of massive magnetite and occasional chert bands, some vuggyness"""
Comments,+ thin bands of Sif;probably all interval is part of Sif
Comment,Thin bedded
Comment,Thin bedded 
Comment,Thin bedded chert
Comment,"""THIN BEDDED CLT SLST WITH WHITE QTZ RICH BANDS, CONTORTED BEDDING"""
Comment,thin bedded fg sdst & siliceous slst
Comment,Thin bedded in part
Comment,Thin bedded magnetite
Comment,thin bedded mod-strongly chlor slst/vf sdst; thin silic bands 906-907m; altn spots 903.2 (3-8mm diam); spotty/vein po/py/ccp in lower half; increasing CO3 veins downwards
Comment,"""thin bedded, mos to strong clt alt fg-mg sdst & qtz vn"""
Comment,Thin bedded quartzite/magnetite
Comment,Thin bedded quartzite/magnetite;  folded
Comment,"""THIN BEDDED SLST, MNR CLT RICH PATCHES WITH BLEBBY PY, GRADING DOWN INTO COARSER SED"""
Comment,"""thin bedded slst with interbedded mass cg sdst/granule bx, tr jasper"""
Comment,Thin bedded to laminated
Comment,Thin bedded to laminated 
Comment,Thin bedded to laminated chert 
Comment,Thin bedded to laminated in part
Comment,"""THIN BEDDED TO LAM SLST, ALTERNATING SIL&CLT BANDS, VEIN BLEBBY PY"""
Comment,"""THIN BEDDED TO LAM SLST & CHERT, MINOR SPHALERITE-PYRITE ASSOC WITH SIL ALT SLST"""
Comment,Thin bedding with bedded and stringer sulphides
Comment,thin bedd - lam gn and white lam slst; minor bx ( sed bx? Tect?) above bedding ore taken change some beds // ca
Comment,thin bedd / lam gngy chlor slst; abundant dissem mgt at base
Lith_Desc,thin bed Shbk
Comment,thin bed SLST
Lith_Desc,Thin beds of (possible) laterite
Comment,Thin bed to lam chert magnetite
Comment,Thin bed to laminated tuff&magnetite
Comments,thin BIFs in shale
Comments,thin BIFs in shaley unit?
Comments,Thin BIF unit.  Typical Karara style BIF.  Alternating dark and light grey thin layers of magnetite and quartz.
Comment,"""thin bnd dk gn-white slst, irreg slight disrupt appear, mnr bx'd bnds some white altn"""" spots after pumice granules; pyritic sdst at top with pum gran sdst zone below a slst band; silic healed bx ( vbx? ) at base"""""""
Comment,"""Thin bnd-lam slst with incr pbly? bnds at base; wispy se//fol and bedding I/p pbly bnds have mnr qtz < 1mm, si alt clst margns and clt alt in g'mass; clst margns obscured by alt but appear ragged and ang - rip up clsts? of surrounding slst?"""
Comment,Thin calcite tension fractures
Lith_Desc,thin carbonaceous shale & wacke
Comment,"""Thin carbonate - vein - rich, alt fs dac; fs mod well preserved internally but poorly defined edges; poorly visible locally; some coarse qtz pheno's ( rounded ) qtz veining at base."""
Comment,THIN CB VEINS
Comments,thin chert package in the pallid zone 
Comment,Thin chilled margins at both contacts
Comment,"""Thin chloritic bands, dkgy pseudo bx"""" due to foliation; irreg cross cutting carbonate patches and veining."""""""
Comment_2,thin clayey soil + calcrete
Comments,thin (cms) dolerite dykes from 109 to 112m
Comments,THIN COLLUVIAL COVER ON FAIRLY STEEP SlOPE
Comments,THIN COLLUVIAL COVER ON FAIRLY STEEP SLOPE
Comments,THIN COLLUVIAL COVER ON HILL SLOPE
Comments,THIN COLLUVIAL COVER ON RELATIVELY FLAT PLAIN
Comments,THIN COLLUVIAL COVER ON SLOPE
Comments,THIN COLLUVIAL COVER ON TOP OF RIDGE
Comments,THIN COLLUVIAL COVER OVER SUBCROPPING TO OUTCROPPING TALC-CARBONATE SCHIST
Comment_2,thin colluvial soil cover
Comment,Thin DLT finger
Comment,"""THIN DLT INTRUSION, MINOR 1mm BLACK EUHEDRAL MINERAL"""
Comment,Thin dolerite 527.6 - 528.2 ( 35 degree contacts ); Slst alteration spotted lower half.
Comments,Thin Dolomite on contact with the fresh rock
Comment,THIN DYKE
Comment,Thin finger intruding or relict?
Comment,Thin flow banded rhy. Pheno poor.
Comment,Thin flow band pheno poor rhy.
Comment,Thin flow of Lava?
comments,"""thin flow, weakly brecciated, Strongly magnetic."""
Lith_Desc,thin Fp+Q veins
Comment,Thin GG1 SDBX - 220cm at start of interval
Comments,"""THIN GRANITIC INTRUSIVE, PINK KSPAR, WET SAMPLE"""
Comment,Thin gr/cb bx of rhd and slst ( ? ) clasts mafic clasts ang and chloritic sed clasts rdd and fg.
Comments,Thin green interstital fracture controlled alteration
Comments,thin horizions of pyrite parallel to bedding
Comment,Thin horizons with SC2 RHD appearance that croos cut seds. Qtz are smaller and less abundant than SC2.
Comment,Thin hyaloclastic and vein zones
Comments,thin interbedded hemtite rich sif <10mm
Comments,THIN INTERBEDDED MM SCALE FG SEDIMENT
Comments,thin interbedded sif
Comments,thin interbedded sif enrichment ochourous goethite
Comments,Thin interbedding of magnetite & silica. Minor boudinaged beds locally(105.2;105.6m).
Lith_Desc,thin interflow? Sct bands
Comments,thin jaspar bands
Comments,Thin jaspilite banding.
Comments,THINK THIS IS SILICIFICATION IN WEATHERING PROCESS. MnO.
Comments,thin lam chert and clys
Comment,THIN LAM IN AREAS WHITE 1-3mm QTZ FE STAINING @ 423.6m & 429.3m
Comments,thin lamination probably geothitic staining os siltston [structual?]
Comments,thin laminations 1mm in thickn
Comments,"""thin layer IVT, dissem sulphides"""
Comment_2,thin layer of residual soil
Comments,thin layers of Mt.Never top of unit
Comment,thinlt bedded predom silica-sericite altered slst
Comments,thinly [1mm] laminated cherts
Comments,thinly 1mm laminations
Comments,Thinly banded-cleaved
Comments,"""Thinly banded magnetite and chert (bluish), with some shale bands also semi-common sulphide stringers also"""
Comment,Thinly banded sphalerite in thinly bedded strongly seriticic siliceous slst; minor chlorite.
COMMENTS,thinly bed (1-2mm)
COMMENTS,"""thinly bed (1-4mm) moderately siliceous, 1-2mm qtz veins visible throughout, sub-vertical qtz vein at 185.65-185.72m, mvol intrusion at 185.17-185.18; 185.27-185.36m. Sub-vertical fracture at 186.17-186.36m."""
COMMENTS,"""thinly bed (1-4mm), weak to moderately siliceous. Weakly pyritic. Qtz veins at 316.27-316.28; 317.67-317.68 (contains sulphides); 317.73-317.74; 318.88-318.89; 318.98-319.06; 319.19-319.22m (5% BIF visible in this vein). Vertical fault at 332.91-333.36m with non-intact zone (15mm) at 333.33-333.36. Loss of recovery at 333.36-333.6m."""
COMMENTS,"""thinly bed (1-6mm), 70% mag in dark bands, minor folding, boudinaging at 216.25m, mvol intrusions (10mm) at 216.33m; 216.41-216.46m; 217.62m; 217.77m; 217.21m; 218.32m. Brecciated mafics at 216.84-216.97m. Strongly sliceous. Sub-vertical fractures at 218.03-218.12m. Non-intact zone (10mm) at 219.79-219.81m."""
COMMENTS,thinly bed (1mm)
COMMENTS,"""thinly bed (1mm), weakly siliceous, with some boudinaging. Minor folding"""
COMMENTS,thinly bed (2-3mm) with occasional in-situ breccia caused by boudinaging. Vertical fracturing with calcite in-fill at 305.68-305.91m. Displacement (1mm) at 304.97-305.43m.
COMMENTS,"""thinly bed (2-4mm), weak rxn with HCL"""
COMMENTS,thinly bed (2-4mm) with occasional cavities in mafic layers (1mm) suggests leaching. Weakly siliceous. Freah to slightly weathered
COMMENTS,thinly bed (2-5mm)
COMMENTS,thinly bed (2-5mm) alternate bands of silica and magnetite with mafic layers. Mafic layers are slightly stretched. Occasional cavities (1mm) suggest leaching. Weakly pyritic. Qtz vein at 294.87-294.9m
COMMENTS,thinly bed (2-5mm) alternate bands of silica and magnetite with mafic layers. Mafic layers are slightly stretched. Occasional pock-marked texture suggests xls weathered / dissolved out. Minor folding.
COMMENTS,thinly bed (2-5mm) alternate bands of silica and magnetite with mafic layers. Moderately siliceous at 280.83-281.06m; 282.19-282.82m. Occasional pyrite in fracture zones. Minor folding and displacement
COMMENTS,"""thinly bed (<2-5mm) alternate bands of silica and magnetite with mafic layers. Occasionally weakly siliceous in fracture zones, with minor folding"""
COMMENTS,thinly bed (2-5mm) alternate bands of silica and magnetite with mafic layers. Vertical fracturing with calcite infill at 289.2-289.72m.  Weakly pyritic.
COMMENTS,"""thinly bed (2-5mm), qtz vein at 157.51m; 157.67m; 162.51m; 163.2m; 163.35m; 164.14m; 166.24m, displacement (1mm) at 156.31-157.01m, minor folding"""
COMMENTS,"""thinly bed, (2-5mm) weak rxn with HCL"""
COMMENTS,thinly bed (2-5mm) with minor folding and occasional qtz veining
COMMENTS,thinly bed (2-5mm) with minor in-situ breccia (from boudinaging)
COMMENTS,thinly bed (2mm)
COMMENTS,"""thinly bed (2mm), displacement (1mm) at 259.68-259.85m; 262.89-263.42m; 263.66-264.09m; 268.46-269.08m; 271.69-272.45m; 273.47-274m; 277.86-278.19m.. In-situ breccia, minor boudinaging, minor folding. Moderate qtz veining (1-15mm) throughout. Sub-vertical fracture at 261.22-261.46m; 266.13-266.20m; 281.78-281.88m; 278.39-278.52m. Pyrite at 263.82m; 271.17m. Non-intact zone at 265.19-265.25m (10mm gravel). Mvol intrusion at 268.08m (20mm)."""
Comment,Thinly bedded
COMMENTS,"""thinly bedded (1-3mm), 2mm displacement"""
COMMENTS,"""thinly bedded (1-4mm alternate bands of silica and mag. rich layers), sub-vertical fracture @ 372.10-372.51m, 5mm displacement along sub-vertical fracture @ 373.50-373.96m (fracture zone)"""
COMMENTS,thinly bedded (1-4mm) alternating bands of silica and mafics
COMMENTS,thinly bedded (1-5mm)
COMMENTS,"""thinly bedded (1-5mm) with occasional 15mm silica bands, thicker banding @ 517.61-518.59m (15-40mm silica layers), zone of deformation @ 514.3-514.85m, displacement (4mm) @ 517.84-518m"""
COMMENTS,thinly bedded (1-6mm) alternate layers of silica and magnetite rich bands
COMMENTS,"""thinly bedded (1-6mm), with occasional qzvn (10-25mm),  minor folds, sub-vertical qzvn @ 406.04-406.07m"""
Comment,"""THINLY BEDDED AND FOLDED SLST, GRADING TO MASSIVE SDST"""
COMMENTS,thinly bedded BIF @ 353.84-353.85m & 353.84-354.02m
Comments,Thinly bedded BIF exhibiting alternating mnt & qtzite beds. Spider qtz veinlets throughout unit.Pos trace grunerite linings?
Comments,Thinly bedded BIF. Slight red jasper staining in some quartzite beds. Thin bands composed of bladed/needle;like aegerine;augite. At 174.5;178.7m;
Comment,Thinly bedded chlor silstone / fine sdst ; thin banded po - py (+ - sp ) ; minor silic lam slst.
Comment,thinly bedded chlor SLST.
Comment,"""Thinly bedded dacitic sandstone, bedding // foliation; coarser banding in lower half."""
Comment,"""Thinly bedded, frequent qtz-carb veinlets (anastomosing), occassional SI spots(Vein Int=M and Vein_Max_Width=1)"""
Comment,"""thinly bedded, grading to massive towards base, minor alteration spots"""
Comment,thinly bedded/lam chlor and silic slst
Comment,"""Thinly bedded - lam slst, sdst, dacite - derived."""
Comment,"""Thinly bedded, locally laminated siltstones, with beds of coarse slst / fine sdst thin chlorite bands and v pale gy - green slst bands; minor py banding, some ccp in largest py patch."""
COMMENTS,"""thinly bedded, minor folds, sub-vertical qzvn @ 459.48-459.67m (2mm thick), sub-vertical fracture @ 460.38-460.56m, moderately siliceous @ 460.66-461.35m, occasional in-situ breccia (as a result of boudinaging)"""
Comment,Thinly bedded slst and thicker bedded sdst. Initially harder rock becoming weathered d/h. clastic texture i/p.
Comment,thinly bedded soilica-sericte alt sdst/slst; pumice granule bx bands
Comment,Thinly bedded strongly weathered hem and goe slsts w weak patchy gossan devel.
Comment,"""thinly bedded to banded foliated volcanoclastic predom < granule size frags with occasional pebble sized silica altered sub rdd frags, abundant qtz <2mm"""
Comment,"""thinly bedded to laminated clt and minor si alt slst; patchy to vein to spotty carb; stringer to patchy ccp+/- po; stringer sp +/- gn, minor stringer to patchy py & mgt"""
Comment,Thinly bedded to laminated clt and si altered slst. Minor distortion / disruption of bedding only. Becomes more thickly bedded and pervasively clt altered at base with very minor beds containing < 1-2mm qz.
Comment,"""thinly bedded to laminated convoluted disrupted laminations, patchy carb alteration and veining"""
Comment,"""Thinly bedded to laminated, occasional 0.1-0.2m coarse Qz-rich beds. Bands - laminations somewhat disrupted"""
Comment,Thinly bedded to laminated Qz poor sdst/slst
Comment,"""thinly bedded to lam slst, bedding largely sub// to core axis, some distortion to disruption and minor offsets apparent"""
Comment,thinly bedded variably si & clt alt slst; abundant blebby py-po in more siliceous zones
Comment,THINLY BEDDED VOLC DERIVED (?) SDST AND SLST WITH INTERBEDDED POLYMICT PUMICE BRECCIA. SUBROUNDED TO ANGULAR QTZ PRESENT. PUMICE CLASTS V ANGULAR. PEPPERITIC TEXTURE.
Comment,Thinly bedd - med bedded sdst and pebble - granule bx; bx contains pink si - ser alt qz - fs phyric clasts of all sizes to cs pebble; ground mass more chloritic than above.
Comment,thinly bedd SLST; mnr fine py on bedding / foliation planes; few zones with lam SLST; coarse sandy beds; graded granule bx at base. Thin bands sericite and silica altn; gen weak chlorite.
COMMENTS,"""thinly bed, in-situ breccia, sub-vertical qtz vein (20mm) at 255.84-255.88m. Mvol intrusion at 255.98-255.99m"""
COMMENTS,thinly bed layers (2-7mm) of silica and magnetite with thin mafic layers interbed. Minor folding
COMMENTS,thinly bed with occasional thicker 15mm mafic bands. Qtz veining 1-10mm throughout. Mvol intrusions at 241.31-241.43m. Pyrite in fractures at 242.25-242.40m. Displacement (1mm) at 247.81-248.22m; 249.65-250m; 252.27-252.40m. Mvol intrusions at 251.25-251.28m; 251.36-251.52m; 251.29-251.40m; 251.76-251.80m; 251.84-251.89m; 251.93-251.95m; 252.62-252.71m; 253.30m (10mm); 253.32m (20mm); 253.39m (30mm); 253.46m (40mm); 253.57m (10mm); 254.08m (15mm).  Sub-vertical fracture at 253.54-253.72m.  Silic
Comment,thinly interbedded lam slst and more massive slst; lam slst often disrupted; v thin pebble bx of lam slst just above base
Comment,Thinly interbedded slst and sdst / cs sdst; ccp veining near 657m ( aquifer - eroded pits )
Comment,Thinly interbedded white silst and pale gy mg sdst; locally laminated; slightly peperitic top.
Comment,"""Thinly laminated at top, thicker bedding with depth, also slightly coarser."""
Comments,"""Thinly laminated bands of magnetite and non-distinct chert, with some microfolding and boudining """
Comments,"""Thinly laminated bands of magnetite and silcates within wider bands of chert, minor carbonate, Western BIF?"""
Comments,"""Thinly laminated bands of magnetite and silicatet, with some microfolding and boudining """
Comments,"""Thinly laminated bands of magnetite and silicate, with some microfolding"""
Comments,"""Thinly laminated bands of magnetite and silicate, with some microfolding and boudining """
Comments,thinly laminated chert
Comments,thinly laminated cherts and kln rich layers weakly silicified
Comments,"""thinly laminated moderately foliated, qtz veins (deformed) cross cut by carb veins (deformed) overprinted by silica veinlets  """
Comments,thinly laminated silicica
Comment,Thinly to thickly interbedded fine to medium grained sdst and cs grained fs sandstone.
Comment,Thin mafic dyke 110.2-110.45
Comments,THIN MAGNETIC FEOX LAMINAE IN CHERTY FACIES.
Description,"""Thin, massive"""
Comment,thin-med bedded perv chl alt SLST with mnr Si alt bands
Comments,Thin mesocratic crystal tuff/tuffite interval as per other holes
Comments,Thin mineralised veins - laminated qtz+-cb vein with blebby po-py and trace cp. biotite-ch-cb altn associated with vein selvedge.
Comments,THIN <MM SCALE FRACTURE PLANES FILLED WITH PALE GREEN MAFIC CLAYS
COMMENTS,"""thin-moderately bedded, alternating bands of silica and magnetite rich layers"""
COMMENTS,"""thin - moderately bedded, qzvn @ 506.45-506.46m, sub-vertical fracture @ 500.24-500.37m; 501-501.46m; 501.83-501.93m, minor displacement (1mm), zone of deformation @ 502.05-502.79m; 505.15-505.20m; 507.08-507.31m"""
Comments,Thin mod-magnetic BIF stringer
Comment,Thinnly banded to strongly fol chl altd equigran sdst w spotty chl - carb altn in alternating bands. Dis py at base.
Comments,thinnly bedded
Comment,Thinnly bedded bk graph slst
Comments,thinnly bedded felsic sediments interbedded with basic sediments
Comment,Thinnly bedded fg silst w alternating chl rich and mag - po rich lams w rare ccp - sp - stringers
Comment,Thinnly bedded fg to mg equigran sandstone lense.
Comment,Thinnly bedded graded per clt altd silty sandst w po - py near base.
Comment,"""Thinnly bedded grey silty sdst w dis py throughout banded ser altn, v broken core. Vuggy qtz-py vns."""
Comment,Thinnly bedded mod weath sandy silst chips in mod ser aft clt
Comment,Thinnly bedded perasively chl altd sandy slst w t st min.
Comment,Thinnly bedded per clt altd sandy silstone w lam py beds and rare si altd bands.
Comment,"""Thinnly bedded per clt altd sandy siltstones w 2% bn py, t bn sp."""
Comment,"""Thinnly bedded perv clt alt slst with bx of clt alt clasts at top; incr clt or si alt of pref bands; mnr stringer-dissem needles pyr; 1144.3 crack seal""""? Qtz vn truncates banding;"""""""
Comment,Thinnly bedded silty sdst. Weakly graph.
Comment,Thinnly bedded silty sdst with red splt clays posy aft clt altn?
Comment,Thinnly bedded silty sdst w per m  clt altn and pa to bn m si altn w bn to ds py + sp.
Comment,Thinnly bedded silty sdst w per m clt altn w t spo py.
Comment,Thinnly bedded (strongly fol ?) sdbx w sandy lenses w rare euhedral py.
Comment,Thinnly bedded to coarsely laminated silty sandst w per m clt altn.
Comment,"""Thinnly bedded to lam graph slst / sdst interbeds, abund irreg qtz-carb-py vns (small fold hinge @ 240.8m )"""
Comment,Thinnly bedded to laminated clt - si - py altd silty sandstone.
Comment,Thinnly bedded to laminated perv w-m clt altd sandy silstones and siltstones and py rich bands. Py replacing acicular euhedral mineral? Traces of sp with py.
Comment,Thinnly bedded to laminated sandy siltstones w t st sp/py/ga near top and dis sp - py lower down.
Comment,Thinnly bedded to lam mg to fg sandy siltstones and siltstones w pa w to mod chl altn.
Comment,Thinnly bedded to lam strongly si-se-py altd slst w t st sp vfg py rich lams and bands.
Comment,Thinnly bedded to mod lam fg variably clt - si altd sandy silstones w ccp - py bands
Comment,Thinnly bedded to sub - mass sp min in si altd slst.
Comment,Thinnly to mod bedded gl silty sdst lense w per m clt altn.
Comment,"""Thinnly to mod bedded mg silty sandst lense w per mod clt altn and bn m si altn, si altd bands w sp - py min. chl bands py min 20cm wide clt zone w sp. from 1369.6 - 1369.8m."""
Comments,"""thin, no py qtz vein"""
Comment,Thin pheno poor fg fb rhy
Comments,thin pisolitic laterite cover
Comments,THIN PLASMIC ZONE?
Lith_Desc,Thin pyrite veinlet
Comments,thin pyrite veinlets
Comment,THIN PY-SP-QTZ VNS
Comment,THIN PY-TR SP VN
Comments,thin qc veins ptygmatic folding quite competent minor fx-joints
Description,Thin QT-CB +PY/PO veins and blebs/laminations
COMMENTS,thin qtz-ser veins
Comments,"""thin qtz vein 1-3mm, in central portion of core,exactly parallel to core ie dip relative to core axis is zero"""
Comments,Thin qtz veining network. Euhedral garnets forming concentric textures on core surface esp prominent from 280;288.2m. Chalcopyrite & pyrohotite desseminations towards base of unit.
Comments,THIN QTZ VIENINF FE RICH BSLT
Comment,thin QZ-CA veining
Comment,"""thin QZCA veins, some brittle  fractures"""
Comments,thin qz veinlet
Comment,"""Thin Qz veins with minor Sp/Py, sericitic locally"""
Comments,THIN REGOLITH COVER ON GENTLE SLOPE
Comments,THIN REGOLITH COVER ON RELATIVELY FLAT PLAIN
Comment_2,thin residual soil horizon
Comments,thin SB bands
Comments,"""thin SB bands, Cy"""
Lith_Desc,thin Sct bands
Lith_Desc,thin Sif bands
Comment,"""Thin, siliceous bands"""
Comment,THIN SP-PY-QTZ-CLT VNS
Comments,"""thin subparallel to low angle sulphide vein, 1% vugs, slighly more amp-chl alt around sulphides (1-8mm wide)"""
Comments,Thin surface scree then highly weathered clay material.
Comment,"""thin -thick bedded SLST; perv chl alt bands of<1mm; rounded Si alt spots downhole; 1009.3 40cm bx interval with Si alt lam clasts, thin chl alt bands and patchy carb alt"""
Comment,Thin to laminated chert magnetite
Comment,Thin to lamminated chert magnetite
COMMENTS,"""thin to moderately bed (1mm mafics; 3-5mm silica), in-situ breccia (resulting from boudinaging) at 352.61-354.44m; 363.62-364.37m; 364.83-365.26m. Bands highly metamorphosed at 361.02-363.42m; 365.37-366.12m; 366.33-366.51m . Weakly carbonaceous at calcite infilled fractures. Quartz veins at 355.23m; 355.60m (pyrite); 356.54m; 357.77m; 359.67m; 361.14m; 359m; 361.14m. Calcite vein at 357.82m. Band of copper sulphides at 356.71m (3-4mm), carbonaceous. Displacement (1mm) at 355.87-256.12m. Sub-ver"""
COMMENTS,thin to moderately bed (2-6mm). Mafic layers appear stretched with in-situ breccia / boudinaging. Occasional cavities (1mm) suggest leaching. Minor displacement (1mm) and weakly pyritic at 336.4-336.65m.
