0,1
Comments,mottled zone; Fe;rich grains; silica in cemented; pitted matrix.Loose pisoliths and some silcrete 
Comments,mottled zone; Fe;rich grains; silica in cemented; pitted matrix. Some loose pisoliths
COMMENTS,MOTTLED ZONE + GV
comments,Mottled zone in saprolite; after Aap
Comments,"""mottled zone, laterite profile"""
Comments,?MOTTLED ZONE OF CLAY AND IR
Comments,mottled zone of weathered granite?
Lith_Desc,"Mottled Zone - pale + Red brown saprolite, no texture"
Comments,mottled zone. Red and cream; silica and Fe;rich grains in a pitted matrix (cemented)
Comments,mottled zone. Red and green cemented clays
Comments,mottled zone: red and off;white cemented clays
Comments,mottled zone seds secondary hem and silica
Comments,mottled zone - slightly cemented
Comments,mottled zone - slightly cemented clays
Comments,MOTTLED ZONE TRACE MAGHEMITE
Comment,mottled zone; white siliceous matrix with mnr limonite stainig surrounding subangular hematite and minor limonite stained patches after nodules
Comment,Mottled zone within transp seds.
Comment,Mottled zone with mix of KA and Fe alt with minor GT alt. Grading from predominant FE alt to dominant Ka alt. likely contamination of pisolites from surface.
PRIM_DESCP,MOTTLES SAP
Comment,"""mottley alteration, rare siliceous clasts, patches of euhedral magnetite"""
Comment,mottley alteration texture
Comment,"""Mottley chlorite veining, some brecciation at basal contact, py stringers"""
Comments,mottley-massive
Lith_Desc,mottling/Fe staining
Comments,mottling/Fe staining   (Colour):  rdbr
Comment,mottling gradually reappears
comments,mottling of chips
comments,mottling starts
Comments,MOTTLRD ZONE?
Comment,"""MOTTLY LOOKING ROCK, BX WITH SE& CLT ALTN"""
Comments,mottly str wx basalt clays
Description,mott sandy clay
Description,Mott sandy clay
PRIM_DESCP,motz
PRIM_DESCP,MOTZ
Comments,mot zone
COMMENTS,move 3m north -blown colllar-abd
Comments,MOX
Description,mox Amp
Comments,MOX BSLT MIN SHD & FEST
Comments,MOX DOL MIN QZ & FEST
Description,mox gn
Description,mox gte
Description,mox gte gn
COMMENTS,MOX MAG
COMMENTS,MOX MAGNETICS
COMMENTS,MOX MAG SULPHIDES
Comments,MOX MG DOL MIN FEST
Comments,MOX MG DOL MIN FEST & QZ
Description,mox m/sed
Comments,MOX PORP + QZVNS WH TO BK
Comments,MOX QDOL MIN FEST
Comments,MOX QDOL MIN FEST & QZ
Comments,MOX QDOL MIN FEST & SHD
Comments,MOX QDOL MIN QZ & FEST
Comments,MOX SHD BSLT
Comments,MOX SHD BSLT MIN FEST
Comments,MOX SHD BSLT + TR QZ
Comments,MOX UMFC/MAFC?
Lith_Desc,MpAlbSilMo
Lith_Desc,Mp??BioHiSrHiMbssh
Lith_Desc,MpBiovHifo/shQzTr
Lith_Desc,Mpcontactcrowd.text
Comment,M-PER-SE
Lith_Desc,Mp/MbpPy?AlbcroSil
Lith_Desc,Mp/MbPycrowdedtext(cont)
Lith_Desc,MpMbs?BiovHifo/shSrMooxSulBk
Lith_Desc,MpMtaPhlPy55NSRtn.
Lith_Desc,MpMtaporphPyDisAu?Cu?Sil(Qcg
Lith_Desc,MpMtaporphPyDisFspphen.Sil(Qcg
Lith_Desc,MpMtaporphPyFspphen.Sil(Qcg)
Lith_Desc,MpMtaPyDisHi
Lith_Desc,MpMtaPyHiDisAu??Phl
Lith_Desc,MpMta/Sshcont?PyDisAu??Phl
Lith_Desc,MpMta/SshPyDisAu??Phl
Lith_Desc,MpPy?AlbcroQv5%Au??SilHefract
Lith_Desc,MpPy?Albcrowdedtexture
Lith_Desc,MpPycrowdedtext
Lith_Desc,MpPyPhlHeV
Lith_Desc,MpsMbsPhl/BioHi
Lith_Desc,MpsmPhlHi
Lith_Desc,MpsMssTkPhlSr
Lith_Desc,Mps?Mta?phlMo
Lith_Desc,MpsPhl/BioMoMta??sh/fo
Lith_Desc,MpsPhlfo(Secont)
Lith_Desc,MpsPhlHiMta??
Lith_Desc,MpsPhlLoSrMoQvTr
Lith_Desc,MpsPhlMo
Lith_Desc,MpsPhlSr
Lith_Desc,MpsPhlSrfoTk
Lith_Desc,MpsQv2%
Lith_Desc,MpsQv2%Tkfo?
Lith_Desc,MpsQv30%milkyPhlMoSrHi
Lith_Desc,Mps?QzToVTk
Lith_Desc,MpSshcontact
Lith_Desc,MpsSrfoTk
Lith_Desc,MpsTkMb?PhlSr
Lith_Desc,MpsTkPhlQv3%
Lith_Desc,MpsTkPhlSr
Lith_Desc,MpsTkPhlSr(cav)
Lith_Desc,MpsTkPhlSr(Qv)
Lith_Desc,MpsTkQzTr
Lith_Desc,"M,q"
Lith_Desc,M?q
Lith_Desc,"M,Q10%"
Lith_Desc,"M,Q20%"
Lith_Desc,"M,Q5%"
Lith_Desc,M?Q5%
COMMENTS,m QZ FRAGS
Desc11,mrk
Comment,mrk?
Comments,mrk gvl.
Comment,"""mrk, poss. cl mets."""
Comments,mrk/pyx s/c scree at surface.
Comments,mrk/pyx s/c scree at surface.  collared near creek bed.
Comments,MR-MT BIF as before
Comments,"""MR-MT BIF as before, approx. 2% lime green clay"""
Comments,"""MR-MT BIF as before, subordinate mafic volcanic present"""
Comments,"""MR-MT transition?, low CH% BIF"""
Comment,M R RSP CLAYS.
Comment,"""M R TO D GN COL RSR/UKB, CUM TEXT, SPALDS OF CH."""
Desc13,ms
Lith_Desc,Ms
PRIM_DESCP,Msc
comments,(MSC)
comments,(MSC = Chlorite schist) Poorly mineralized
comments,"""(MSC) Dark green to black chlorite schist, mostly weakly magnetic"""
Desc11,msch
Comment,msch + basalt kom?
COMMENTS,Msch+M/I por+Bxd siep rk
Comment,msch + qz-bt-cl felsic or intermediate schist
PRIM_DESCP,Mscmaf
comments,(MSC)Magnetic chlorite schist
Comments,MSC OR SHEARED CHLORITISED SEDIMENT?
Primary_Description,Msc/Sct
PRIM_DESCP,Msc/Sif
Comment,m se
comments,"""msf is magnetic, py concordant with qz and dess in msf and faf"""
comments,"""msf is silcified and is magnetic, faf magnetic"""
Gen_Desc1,MSFL
Comment_2,msh + garnet porphyroblast in mafic
Desc14,msi
Desc14,MSI
Comments,MSI?
Comment,"""msi altn of umrk,fe-stained, feox vn after carb, 30% wispy fch <1%"""
Comment,msi -feox stained. graded bed in arnt.
Comment,m SILCRETE
Comment,"""msi of umrk/tcbs. fer with semi per vu silica, fch wispy 2%"""
Comment,"""msi of umrk/tcbs, vu silica altn, feox after carb veins, fresher than int above."""
Comments,"""*M.S.M.H.* 50%, banded amphibolite host= 50%, no MT present, rounded CH clasts/breccia present"""
Comments,"""*M.S.M.H.*, 80%QT, 15%PO, 5%PY"""
Gen_Desc2,MSO
Comments,MSO AS WELL
Comments,MSO = biotite schist
Comment,"""MSO fining up sdst, base is angular chlorite shards w/ occ rhy(?) pebble fining into a coarse / mod sdst, poss some pum? Grad contact w/ next unit."""
Comments,ms on edges of quartzite beds 
Comments,Ms Py Qz veinlets
Comments,Ms Py Qz veinlets? Ore
Comments,Ms  Py stringers& diss'd
Lith_Desc,Mss
Lith_Desc,MssMbshSrHi
Lith_Desc,MssMbshSrHiMagnetiteMo
Lith_Desc,MssMbsh?SrMo
Lith_Desc,MssMp?BiovHifo/shSrMo
Lith_Desc,MssQHeV15%
Lith_Desc,MssQHeV20%
Lith_Desc,MssQHeV20%Sil
Lith_Desc,MssQHeV30%
Lith_Desc,MssQHeVTr
Lith_Desc,MssQv5%Gy
Lith_Desc,MssSrfoTk
Lith_Desc,MssSrHi
Lith_Desc,MssSrHiQzTr
Lith_Desc,MssSrvHi
Lith_Desc,MssTkshSrHi
Lith_Desc,MssTkSr
Lith_Desc,MssTkSrHiQvTr(cont)
Lith_Desc,MssTkSrQHeVTr
Comment,MST BAND MIDDLE OF UNIT
Comment,"""MST BANDS AT TOP OF UNIT, MICACEOUS"""
Major Desc,msv bucky vq.
Major Desc,msv domy non magnetic po with cn blebby cp and mn sp and py tt commonly fractured and deformed.
Major Desc,"""msv domy non magnetic po with cn blebby cp, sp, mt and py tt commonly fractured."""
Major Desc,msv fmg granitoid intruded by pgc intv^.
Comments,"""msv, fmg, my magnetic (up to 5% magnetite)- possibly recrystallised BIF?"""
Comments,"msv, fmg, my magnetic (up to 5% magnetite)- possibly recrystallised BIF?"
Major Desc,msv pegmatite. irregular contacts. mn mafic zenolith within.
Major Desc,"""msv, ptly frad q ch sulphide vn."""
Major Desc,msv to lly myf fg mc unit after likely tholeiitic metabasalt.
Major Desc,msv to lly myf mesocratic metadolerite w fn gly sub-parallel to ca. Becoming more cg w depth.
Major Desc,msv to myf altered high-Mg mafic volcanics w some radiating and  bow-tie  textures in amp.
Major Desc,msv to myf fmg ma aft mc volcanic. mn q epidote vng and ass altn tt.
Major Desc,"""msv to myf, mcg phase of the metadolerite w well developed ophitic txt^ defined by cg amp to 8mm max dimensions. mn fmg mag tt much of the sequence."""
Major Desc,"""msv to myf, sy bt altd ma w abt p pk mcg gnt scad tt."""
Major Desc,msv to myf tremolitic high-Mg mc volcanic.
Major Desc,"""msv to wyf, lly myf metabasalt."""
Major Desc,msv to wyf (local nw myf z^) metadolerite. mn wk bt altn. mn aci lx tt.
Major Desc,msv to wyf metabasalt.
Major Desc,"""msv to wyf, wy altd metabasalt."""
Major Desc,"""msv to wyf, wy bt altd metabasalt."""
Lith_Desc,Mt
COMMENTS,MT
Comment,MT?
Comments,Mt 1%
Comments,"""Mt 10%, crystalline Mt, Lm on joints"""
Comments,"""Mt 11%, crystalline Mt"""
Comments,"""Mt 12%, crystalline Mt"""
Comments,"""Mt 12%, crystalline Mt, +/- Lm on joints"""
Comments,"""Mt 14%, crystalline Mt"""
Comments,"""Mt 15%, crystalline Mt"""
Comments,"""Mt 15%, crystalline Mt, EoH"""
Comments,"""Mt 15%, crystalline Mt, Lm on joints"""
Comments,"""Mt 17%, crystalline Mt"""
Comments,"""Mt 1%, Cy after ultramafic"""
Comments,"""Mt 1%, Cy after ultramafic, fuchsite"""
Comments,"""Mt 1%, lateritised"""
Comments,"""Mt 1%, Lm on joints"""
Comments,Mt 2%
Comment,MT2
Comment,MT 2%. LAM
Comments,"""Mt 2%, Lm on joints"""
Comments,"""Mt 2%, moderate oxidation"""
Comments,Mt 3%
Comment,MT3
Comments,"""Mt 3%, Cy after ultramafic"""
Comments,"""Mt 3%, Lm on joints"""
Comments,Mt 4%
Comment,MT4
Comments,"""Mt 4%, EoH"""
Comments,"""Mt 4%, Lm on joints"""
Comments,"""Mt 4%, specularite"""
Comments,Mt 5%
Comment,MT5
Comment,MT 5%. LAM
Comments,"""Mt 5%, Lm on joints"""
Comments,Mt 6%
comments,mt 60%; wht qtz veins 40%; minor ep; py in mt 2-3%
Comments,Mt 7%
Comments,Mt 8%
Comments,"""Mt 8%, crystalline Mt, +/- Lm on joints"""
Comments,Mt 9%
Comments,"""Mt 9%, crystalline Mt"""
Comments,"""Mt 9%, crystalline Mt, +/- Lm on joints"""
Lith_Desc,MtaBioMo
Lith_Desc,Mtafo(Bio)(cont)
Lith_Desc,MtafoconthiQzgrit
Lith_Desc,MtafoPyLo
Lith_Desc,MtafoQv5%milky
Comments,MT also.
Lith_Desc,Mt altn -fine mt dust?+sil i/p
Lith_Desc,Mta?mBiotrckPy?
Lith_Desc,Mta?MbPhlPySilrck
Lith_Desc,Mta?Mbs?BioMofo
Lith_Desc,Mta?Mb?SilPy
Lith_Desc,Mta?MbsPhlSrQvTr
Lith_Desc,Mta?MbsPhlSrTk
Lith_Desc,MtaMbsSrPhl
Lith_Desc,MtaMbsSrQvPhl
Lith_Desc,Mta?Mg?
Lith_Desc,Mta?Mg?mgSr
Lith_Desc,Mtamgr
Lith_Desc,Mta?MotPhlLo
Lith_Desc,MtaMotTlqzcont
Comments,mt and py drop out
Lith_Desc,MtaPhlHi
Lith_Desc,MtaPhlHifo??
Lith_Desc,MtaPhlHiQv2%
Lith_Desc,MtaPhlLoPy?SrLo
Lith_Desc,MtaPhlLoQzsandcontHi
Lith_Desc,MtaPhlLoQzsandcontMo
Lith_Desc,MtaPhlMo
Lith_Desc,MtaPhlMoQv?(Qzsandcont)
Lith_Desc,MtaPhlMoQzgrcontlo
Lith_Desc,MtaPhlMoQzgritcont
Lith_Desc,Mta?PhlMoQzsandcont.
Lith_Desc,MtaPhlMo(Qzsandcont)
Lith_Desc,Mta?PhlMo small dyke
Lith_Desc,MtaPhlQvxtals10%
Lith_Desc,Mta?PhlSrTkQzPhlrck
Lith_Desc,Mta?PhlSrwkSil
Lith_Desc,MtaPyAlbitecrwd
Lith_Desc,Mta?PyHimGold dissem.
Lith_Desc,Mta?PyHimMalTr
Lith_Desc,Mta?PyHim            MalTr
Lith_Desc,Mta?PyHim(Sil)       MalTr
Lith_Desc,MtaPyPhlBioMbp(53-54rdgofts)
Lith_Desc,MtaPyPhlMo
Lith_Desc,Mtapy?qzsancontmo
Lith_Desc,MtaQgr
Lith_Desc,MtaQv30%PhlHi
Lith_Desc,MtaQv5%
Lith_Desc,MtaQv5%25-27mPhlHi
Lith_Desc,MtaQv5%milky
Lith_Desc,MtaQzcontHi
Lith_Desc,MtaQzgrt
Lith_Desc,Mta(Qzgrt)
Lith_Desc,MtaQzsandcontvhi
Comments,"""MT as disseminated grains, PO-bleb at 238.4m"""
Lith_Desc,MtaSrHicontLo
Lith_Desc,MtaSrMoTk
Lith_Desc,MtaSrQv10%MbsPhl
Lith_Desc,MtaSrQvTrMbsPhl
Lith_Desc,MtaTkMotQzsandCont
Lith_Desc,MtaTkPhlSr
Lith_Desc,MtaTkSr
Lith_Desc,MtaTkSrcontvHi
Lith_Desc,MtavHicont
Comment,MT BANDS BECOMING THICKER
Description,MT bands dispersed throughout both AM and CH bands
Comments,Mt bif % amph
Lith_Desc,"Mtb,q"
Comment,"""mtbx, elongate clasts // mod-strong foln, local thin lam slst bands"""
Comments,"""MT-CH% decreases / SH% increases, transition from strongly magnetic to non-magnetic"""
Comments,MT-CH (GYL) bands hosted within MT (GYD) groundmass
Comments,"""MT-CH rich BIF, MT= c/g, low PO-PY%, ~ 'Best BIF Zone' grain size (peak=~159.5m), weak banding, Hw contact= ~155m"""
comments,mt completely replaced
Comments,"""MT confined to Ash bands, Ash= moderately magnetic"""
Comment,MT CONTAM
Comments,"""MT% decreased, moderate-strongly magnetic"""
Comments,"""Mt dissaminated & only in Bim  , Very Silicious and  Hard."""
comments,mt due to weathering/alteration or very thin SCF band
Comments,MT-enrichment on contact boundary
Comments,"""%MT gradually decreases from 223.8-235.91m until only trace/no magnetite remains (from strong magnetic to non-magnetic over 2m), Hw contact= ~234m"""
Description,"""MT% gradually incr.:205.30 - 206.29m, sharp c/b separates Aag from thinner banded (mm-scale) Aci, str. mag."""
Comments,MT grain-size decreases
Comments,MT grain-size increases
Comment,mtif?
Comments,"""MT% increases across interval from weak to strongly magnetic, PO-rich: 158-158.05m otherwise PO-absent"""
Comments,Mt in thin layer of Bim.
comments,"""mt,js rich unit"""
Comments,Mt moderate but in thins layers. 
Comment,"""M TO D GN COL, FGN, FOW, UC SIM TO CCR029."""
Major Desc,"""m to d gn gy, fmg, gla to crystalline undeformed dol dyke"""
Comments,m to fgr pyritic tuff with layers of brecciated siltstone
Lith_Desc,Mt? on slickenslide surfaces
Comments,Mt poor volcanic seds after felsics with minor mafic bands.
comments,mt +/- po zone; 30% green ep or sericite
comments,mt-py-epidote zone
Lith_Desc,Mt qz stringers?+sil?
comments,mt-rich 80%; qtz veining 10% (wht); green ep alt intense and veinlets; py 5-7%
comments,mt rich bif with some poorly defined cherty bands (15%)
comments,mt-rich ?GAB
comments,mt-rich granular sed
Comments,MT-rich (Main) BIF starts
comments,mt-rich sed; bands of mt; py 5-15% +/- po
Comments,MT-rich zone within Ash/Afu(?) unit
Desc14,MTRK
Comments,Mtr not logged. Geology log missing
Lith_Desc,Mt specks
Comments,MT strong.
comments,mt-sulphides.
Comments,Mt tr
Comments,"""Mt tr, Cy"""
Comments,"""Mt tr, Cy after ultramafic"""
Comments,"""Mt tr, Lm on joints"""
Comments,"""Mt tr, schistose, EoH"""
Comments,MT VEINS HIGHLY MAGNETIC
Gen_Desc1,MTXS
Comment,"""Mtxs dac bx w/ pb size clasts of dac, possibly of rhd as well. Se + si alt is bnd but throughout unit. Clasts tend to have elongated alt/fluid flow halo's. t - 1% py + sph in fract's + vn's."""
Comment,Mtxs fow pb vbx w se - py - si altn in gmass; si - se altd clasts
Comment,Mtxs mas pb vbx w abund ca vns and fsph dac clts w feox on joints only.
Comment,"""Mtxs supported vbx, weak dac in g'mass which is f to m grained, minor qtz in g'mass? Clasts are of rhd(?) w/ common 2-3mm qtz and s se altd."""
Comment,"""Mtxs vbx, fsph si alt clasts in wk fsph g'mass"""
Comment,"""Mtxs vbx w/ pb or smaller clasts dist through out. Pat fsph txt, top 400-500m poss dlt"""
Comment,"""Mtxs w/ frequent foliated w/ smaller size fsph, <1mm. Bands occur sprodically and at a density of 1 to 2 per metre, gen 4 - 6cm thick.Str se + ca alt around vein, w to vw se alt patchy through unit, clasts are generally se alt."""
Comment,"""MTXS WITH ANGULAR CLT CLASTS, MOSTLY CLT ALT WITH ZONES OF SI-SE-PY"""
Desc14,mu
Comments,MU 1P
Comments,MU 1S
Comments,MU 2P
Comments,MU 2S
Comments,MU 3P
Lith_Desc,mu books
Lith_Desc,much
Lith_Desc,Much amphobile
Lith_Desc,Much black quartz to 5mm
COMMENTS,"much britle fract,py=alt+infil"
Lith_Desc,Much calcrete
Comments,much chert
COMMENTS,much contaminn
Lith_Desc,Much cordierite spotting?
Comment,"""much core loss. Reb-brown qtz sand, some semi consolidated"""
Lith_Desc,Much ep
Lith_Desc,Much gravel
Comments,Much less ore dust
Comments,much less qtz
COMMENTS,much less silica layers more mafic layers
Lith_Desc,Much Mn nodules
Comments,MUCH MORE QUARTZ AND PROBABLY FELSIC PRE-CURSOR
Comments,"""MUCH MORE QUARTZ, PROBABLY FELSIC PRE-CURSOR"""
Comment,much more Se version of the above interval; abund thin (1mm) fol // bands fg pyr; dissem pyr; local small pyr patches
Lith_Desc,Much purple staining on fragm.
COMMENTS,much si altn
COMMENTS,much tour-ato=alb-tour vns  thin epd veins x cut n
COMMENTS,much water
Comments,much water - poor sample recovery
Comments,Mud
Comments,MUD
Comments,"mud, 10% return"
Comments,MUD AND 0.7 CORE LOSS
Comment,"""Mud collar, no sample"""
Comments,mud derived from mineralised BIF
Comments,muddy clay with ultramafic chips
Comments,"muddy, few chips"
Lith_Desc,muddy grab sampl
Comments,"muddy, magnetic"
Comments,"muddy, poor sample"
Comments,MUDDY RETURN
Comments,muddy samples
Comments,muddy; with fine wispy yellowish 1mm wisps ; surface is rough and pitted somewhat; no chert beds evident
Comments,"mud, no chips"
Comments,"""Mud, poor sample return"""
Description,Mud (reddish)
Comment,Mud rotary collar
Comment,Mud rotary collar - no core
Comment,Mud Rotary collar - no sample
Comment,Mud rotary drilling. No sample.
Comment,MUD ROTARY PRECOLLAR
Comment,MUD ROTARY PRE COLLAR
Comment,Mud rotary pre collar - no sample
Comment,Mud rotary/tricone drill bit - no sample
Comments,mud stone int bed w minor sandstone
Comments,mud trace chips
Comments,"mud, trace chips"
Comments,"mud, wet, no chips, poor return"
Comments,mud with few chips
Comments,mud with fresh pyrite and moderately magnetic clay
COMMENTS,M/U FINE GRAINED DG BLACK RK
Comments,Muliple generations dolerite
Comment,MULTICOLOURED AGATEY LSCA IN CLAY
Comments,multicoloured saprolite
Major Desc,Multiphase granitic intv.
Major Desc,Multiphase granitic intv of mcg plg-q r granite and vcg ksp r granitoid.
Major Desc,Multiphase granitic intv. sy bkn and bxd in part.
Major Desc,Multi-phase grc rocks w rare tn mc rafts.
Major Desc,Multiphase intv of fmg q f ser granitoid and mn peg.
Major Desc,Multiphase intv of pegmatite initially grading into a more fmg q f ser granitoid. mn lht pnk gnt scad tt.
Major Desc,Multiphase intv of predy pegmatite w lsr fmg and mcg q f ser granitoid. mn lht pnk gnt scad tt.
Major Desc,Multiphase pegmatite / granitoid intv.
comments,"""multiple basalt flows, fine grained at contacts."""
comments,multiple basalt flows with variable pyrite and chlorite alteration.
Comments,multiple crack fill - ca/qz/py
Comments,multiple crack fill - qz/py and minor ca
Comments,"Multiple grain sizes of sedimentary lithic fragments, felsic fragments and mafic fragments.  Iron nodules."
Comments,multiple hairline qchl +/-py and also larger (>1cm thick) veins w/ chl/ep selvedge often friable and vuggy
Comment,MULTIPLE OVERLAPPING DLT
COMMENTS,"""multiple qtz veins at 255.49-255.57m, occasional qtz veins (1-10mm) throughout. Weathering wk in fractures."""
COMMENTS,multiple sub-angular quartz veining (1mm)
comments,multiple veins/minor intrsions of FAO as above
Comments,multiple washed out friable veins 
Description,"""Multiply injected zones of distinct c/g pyroxenite/Aod, 2-5mm, internal contact at 193.6m"""
Description,"""Multiply injected zones of distinct c/g pyroxenite or Aod, 2-5mm, +/- PL, albite, QT"""
Major Desc,"""Multi-provenance cong w up to 15% clast material, predy granitoid."""
Lith_Desc,Mu Mica
Lith_Desc,Mu Mica Peg
Lith_Desc,Mu Mica Pegmatite
Lith_Desc,Mu Mica Pegmatite?
Lith_Desc,Mu Mica-Pegmatite
Lith_Desc,Mu Mica-Pegmatite?
Lith_Desc,Mu Mica Pegmetite
Lith_Desc,Mu Mica Up Sap Zone Pegmatite
Comments,MUN OR UUN?
Comment,"""musc carb qz vn in strong chl alt siltstone, rosettes acic musc<8mm, abundant remob sulph in vn, fine needles leucoxene? In siltstone"""
Comments,MUSCOVITE?
Comments,Muscovite and biotite crystals observed.
Lith_Desc,"""Muscovite appears from 106m, Slight SI altered, increases with depth"""
Comments,Muscovite bearing felsic intrusive
COMMENTS,muscovite bearing pegmatite
COMMENTS,Muscovite bearing pegmatite
COMMENTS,Muscovite bearing pegmatite +/- ferruginous saprolite
COMMENTS,muscovite bearing pegmatite + mafic saprolite
COMMENTS,muscovite bearing pegmatite - weakly oxidised
Comments,MUSCOVITE BIOTITE SCHIST
Comments,Muscovite flakes in saprolite clay
Comments,MUSCOVITE GARNET SCHIST
Comments,"MUSCOVITE, GOLD BEARING"
Comment,muscovite mica
Lith_Desc,Muscovite Mica
Major Desc,muscovite - quartz dominated pegmatite containing pyritic fractures and dark grey sulphide.
COMMENTS,Muscovite rich
Comments,muscovite seams in qtz veins with ferr weath along these
Comment,Musc present
Lith_Comment,Mustard brown.
Comment_2,mustard brown basaltic sap
Comments,"mustard brown basaltic sap, weakly foliated"
Comment_2,mustard clay sap
Comments,mustard colored clay with coarse qtz grains
Lith_Comment,Mustard colour
Comment,mustard yellow
Lith_Desc,MUSTARD YELLOW SAPROLITE
Comments,"must sample, bad light but maybe sulphides or weathered sulphides."
Comments,Must sample base of hole!
Lith_Desc,Mv
COMMENTS,MV = ?BASALT?
Comments,MVB chips
Comments,"""MVB chips, ferr Qz"""
Comments,"""MVB clasts 141-142, qvn 140.47,143.7,144.8-144.9,145,07-145.14"""
Comments,"""MVB, Cp blebs & Qz"""
Comments,MVB feox on fractures
Comments,MVB fg mass  Amphib'ic
Comments,MVB fg mass diss Py
Comments,MVB fg Mass Diss Py
Comments,MVB fg mass  Ep on fract.
Comments,MVB fg massive
Comments,MVB fg massive altered
Comments,MVB fg massive silicified
Comments,MVB fg mass sl ox'd fract.
Comments,MVB fg Ms diss Py
Comments,MVB fg Ms QzPy veins
Comments,MVB fracture surfaces
Comments,MVB/IIO
Comments,MVB/IVT contact
Comments,MVB/IVT ct
Comments,MVB massive
Comments,?MVB more Intermediate?
Comments,MVB & pervasive QzPy 
Comments,MVB/QCB vein
Comments,MVB with Limonite stains
Comments,MV clasts throughout
Comment,m VERY WEAK TEXTURES DEVELOPED
Comment,"""mv,fgn, mas , chloritic, fow. mkb l gb col."""
Comment,"""mv, fgn, por {plag}, mas, m  kh col,"""
Comments,m-vfg volcanoclastics
Comment,"""MV, KH COL, FV, C COL,"""
Comment,"""mv, lgn col, mas text, fgn,"""
Comments,MVM clasts in IVT matrix
Comment,mv-meta choritic with porhphyryblast of phlogophite
COMMENTS,MV & MINOR CHERT
Comments,MVM IVT contact
Desc11,mvol
COMMENTS,"""MVOLaltered chloritic, carbonate veins seen"""
COMMENTS,MVOLbedded with qzvn and minor carbonate veins occur
