Company_ID,CollarID,Fromdepth,Todepth,Company_Lithocode,Company_Lithology,CET_Lithology,Score,Comment,CET_Comment,Comment_Score,
3053,601476,0,1.0,Qts,transported cover dep sand,bioclastic,101,,,0,
3053,305102,0,1.0,,,,0,,,0,
112,803717,0,2.0,,,,0,,,0,
4162,928565,0,1.0,,,,0,,,0,
551,1660913,0,1.0,,,,0,,,0,
3816,829094,0,1.0,,,,0,,,0,
4162,928723,0,1.0,,,,0,,,0,
4162,2317648,0,1.0,,,,0,,,0,
11410,3536184,0,1.4,,,,0,,,0,
3816,829179,0,1.0,,,,0,,,0,
3816,2854254,0,1.0,,,,0,,,0,
112,803752,0,3.0,,,,0,,,0,
112,803758,0,3.0,,,,0,,,0,
551,1764493,0,6.0,,,,0,,,0,
4162,2303767,0,1.0,,,,0,,,0,
4162,2309043,0,1.0,,,,0,,,0,
60,2080865,0,2.0,,,,0,,,0,
4162,224493,0,1.0,,,,0,,,0,
4162,2309025,0,1.5,,,,0,,,0,
3053,601420,0,1.0,Ls,undiferentiated laterite sand,bioclastic,101,,,0,
4162,2309057,0,1.0,,,,0,,,0,
4162,932411,0,1.0,,,,0,,,0,
3053,132033,0,11.0,,,,0,,,0,
3053,600961,0,1.0,Qtg,transported cover dep gravel,gravel,101,,,0,
3053,869888,0,2.0,Qts,transported cover dep sand,bioclastic,101,,,0,
3816,829223,0,1.0,,,,0,,,0,
4162,928473,0,1.0,,,,0,,,0,
4162,224453,0,1.0,,,,0,,,0,
4162,2320607,0,1.0,,,,0,,,0,
3816,829292,0,1.0,,,,0,,,0,
4162,224510,0,1.0,,,,0,,,0,
5301,2329542,0,2.0,,,,0,,,0,
3816,829129,0,1.0,,,,0,,,0,
3053,132041,0,1.0,,,,0,,,0,
4310,123548,0,5.0,,,,0,,,0,
570,909614,0,2.0,,,,0,,,0,
4162,2317739,0,1.0,,,,0,,,0,
4310,471505,0,4.5,,,,0,,,0,
4162,928389,0,1.0,,,,0,,,0,
4162,2321192,0,1.0,,,,0,,,0,
4162,2320687,0,1.0,,,,0,,,0,
3816,829283,0,1.0,,,,0,,,0,
4162,932415,0,1.0,,,,0,,,0,
551,1764564,0,4.0,,,,0,,,0,
4162,2288612,0,1.5,,,,0,,,0,
4162,928704,0,1.0,,,,0,,,0,
4162,928433,0,1.0,,,,0,,,0,
4162,2309049,0,1.0,,,,0,,,0,
4162,928655,0,1.0,,,,0,,,0,
4162,1178764,0,3.0,,,,0,,,0,
3053,600969,0,1.0,,,,0,,,0,
4162,928602,0,1.0,,,,0,,,0,
4162,928476,0,1.0,,,,0,,,0,
13274,4125237,0,2.0,,,,0,,,0,
4162,928598,0,1.0,,,,0,,,0,
4162,1001929,0,1.0,,,,0,,,0,
3816,829199,0,1.0,,,,0,,,0,
4162,224497,0,1.0,,,,0,,,0,
3053,131940,0,3.0,,,,0,,,0,
4162,1178783,0,3.0,,,,0,,,0,
4162,2317633,0,1.0,,,,0,,,0,
3053,600906,0,1.0,Qts,transported cover dep sand,bioclastic,101,,,0,
4162,2289885,0,3.0,,,,0,,,0,
3053,601484,0,1.0,,,,0,,,0,
4162,928435,0,1.0,,,,0,,,0,
551,1764587,0,2.0,,,,0,,,0,
4162,2317582,0,1.0,,,,0,,,0,
4162,2321177,0,1.0,,,,0,,,0,
4310,1022883,0,8.0,,,,0,,,0,
112,803747,0,3.0,,,,0,,,0,
4162,928414,0,1.0,,,,0,,,0,
3053,601453,0,1.0,Qts,transported cover dep sand,bioclastic,101,,,0,
4162,2309085,0,1.0,,,,0,,,0,
4310,1022890,0,2.0,,,,0,,,0,
4162,928479,0,1.0,,,,0,,,0,
4162,928642,0,1.0,,,,0,,,0,
4162,2320662,0,1.0,,,,0,,,0,
4162,2319403,0,1.0,,,,0,,,0,
4719,1914859,0,12.0,,,,0,,,0,
551,1764545,0,2.0,,,,0,,,0,
4162,2320610,0,1.0,,,,0,,,0,
4162,2303711,0,1.0,,,,0,,,0,
4162,2317742,0,1.0,,,,0,,,0,
4162,2320655,0,1.0,,,,0,,,0,
3816,829112,0,1.0,,,,0,,,0,
3053,601439,0,1.0,Qts,transported cover dep sand,bioclastic,101,,,0,
4162,932459,0,1.0,,,,0,,,0,
4162,928407,0,1.0,,,,0,,,0,
4162,928482,0,1.0,,,,0,,,0,
4162,928512,0,1.0,,,,0,,,0,
4162,2317602,0,1.0,,,,0,,,0,
3053,601485,0,1.0,,,,0,,,0,
3816,2854251,0,1.0,,,,0,,,0,
4162,2317657,0,1.0,,,,0,,,0,
4162,2319421,0,1.0,,,,0,,,0,
3053,869871,0,3.0,Qts,transported cover dep sand,bioclastic,101,,,0,
4162,2317606,0,1.0,,,,0,,,0,
3053,601423,0,1.0,,,,0,,,0,
4162,2309038,0,1.0,,,,0,,,0,
4162,2289847,0,3.0,,,,0,,,0,
4162,928465,0,1.0,,,,0,,,0,
112,1514659,0,4.0,,,,0,,,0,
4162,928671,0,1.0,,,,0,,,0,
570,909616,0,9.0,,,,0,,,0,
5301,2329550,0,2.0,,,,0,,,0,
4162,2289852,0,3.0,,,,0,,,0,
4162,2317719,0,1.0,,,,0,,,0,
3816,2854282,0,1.0,,,,0,,,0,
4162,2317723,0,1.0,,,,0,,,0,
2494,1518867,0,1.0,,,,0,,,0,
4162,2319376,0,1.0,,,,0,,,0,
4162,2309008,0,1.5,,,,0,,,0,
4162,928611,0,1.0,,,,0,,,0,
4162,2317577,0,1.0,,,,0,,,0,
4162,2317540,0,1.0,,,,0,,,0,
4162,932412,0,1.0,,,,0,,,0,
4162,2320707,0,1.0,,,,0,,,0,
4162,2319418,0,1.0,,,,0,,,0,
4162,928559,0,1.0,,,,0,,,0,
4162,928533,0,1.0,,,,0,,,0,
4162,928682,0,1.0,,,,0,,,0,
4162,224430,0,1.0,,,,0,,,0,
4310,471526,0,3.0,,,,0,,,0,
4162,2303743,0,1.0,,,,0,FE-AGGS CHIPS,Other,53,
4162,224445,0,1.0,,,,0,QU,Other,50,
4162,224445,0,1.0,,,,0,QU,Other,50,
4162,2303750,0,1.0,,,,0,WHITE CLAY/CALCRETE AGGS/COATS YELLOW FE CHIPS,calcrete,100,
4162,2303753,0,1.0,,,,0,LITHICS YELLOW CHIPS,Other,50,
5301,2329549,0,2.0,,,,0,Moderately sorted angualr quartz sands with goethitic clays,mud,101,
5301,2329549,0,2.0,,,,0,Moderately sorted angualr quartz sands with goethitic clays,mud,101,
5301,2898117,0,2.0,,,,0,Laterised ferruginous sandstone with unconsolidated quartz sands,sandstone,100,
5301,2898117,0,2.0,,,,0,Laterised ferruginous sandstone with unconsolidated quartz sands,sandstone,100,
5301,2329535,0,2.0,,,,0,Coherent quartz sandstone with kaolinite clays,mud,101,
5301,2329535,0,2.0,,,,0,Coherent quartz sandstone with kaolinite clays,mud,101,
11410,3118050,0,1.0,,,,0,SOIL,soil,101,
11410,3118050,0,1.0,,,,0,SOIL,soil,101,
11410,3536181,0,3.2,,,,0,Core block 3.2m: 2.7m core loss from 3.2m run. Unconsolidated sand.,bioclastic,101,
11410,3536181,0,3.2,,,,0,Core block 3.2m: 2.7m core loss from 3.2m run. Unconsolidated sand.,bioclastic,101,
11410,3118058,0,1.0,,,,0,0-6M PISOLITICS SOILS,Other,51,
11410,3118058,0,1.0,,,,0,0-6M PISOLITICS SOILS,Other,51,
4162,2317567,0,1.0,,,,0,,,0,
3053,305003,0,1.0,Qts,transported cover dep sand,bioclastic,101,,,0,
4162,928469,0,1.0,,,,0,,,0,
4162,2320656,0,1.0,,,,0,,,0,
4162,928371,0,1.0,,,,0,,,0,
4162,928535,0,1.0,,,,0,,,0,
3816,829104,0,1.0,,,,0,,,0,
4162,928687,0,1.0,,,,0,,,0,
4162,928780,0,1.0,,,,0,,,0,
4162,928595,0,1.0,,,,0,,,0,
4162,928373,0,1.0,,,,0,,,0,
3816,829108,0,1.0,,,,0,,,0,
4162,230346,0,1.0,,,,0,,,0,
4162,2317696,0,1.0,,,,0,,,0,
551,1660931,0,1.0,,,,0,,,0,
4162,2317731,0,1.0,,,,0,,,0,
3816,2854271,0,1.0,,,,0,,,0,
3816,829165,0,1.0,,,,0,,,0,
3053,600940,0,1.0,,,,0,,,0,
11410,3536182,0,46.12,,,,0,,,0,
4162,2303779,0,1.0,,,,0,,,0,
3053,869880,0,2.0,Qts,transported cover dep sand,bioclastic,101,,,0,
112,1514664,0,4.0,,,,0,,,0,
4162,2317554,0,1.0,,,,0,,,0,
3816,829261,0,1.0,,,,0,,,0,
3816,829244,0,1.0,,,,0,,,0,
3816,829286,0,1.0,,,,0,,,0,
4162,2319387,0,1.0,,,,0,,,0,
4162,2317728,0,1.0,,,,0,,,0,
551,1764576,0,20.0,,,,0,,,0,
2494,1518872,0,1.0,,,,0,,,0,
4162,928680,0,1.0,,,,0,,,0,
4310,471518,0,3.0,,,,0,,,0,
4162,224397,0,1.0,,,,0,,,0,
4162,932422,0,1.0,,,,0,,,0,
551,1660919,0,1.0,,,,0,,,0,
3816,2854247,0,1.0,,,,0,,,0,
551,1764543,0,28.0,,,,0,,,0,
551,1764538,0,2.0,,,,0,,,0,
4162,928672,0,1.0,,,,0,,,0,
4162,2317676,0,1.0,,,,0,,,0,
551,1660935,0,1.0,,,,0,,,0,
4162,224418,0,1.0,,,,0,,,0,
4162,2319393,0,1.0,,,,0,,,0,
112,803739,0,4.0,,,,0,,,0,
4162,928561,0,1.0,,,,0,,,0,
4162,928568,0,1.0,,,,0,,,0,
4162,2317604,0,1.0,,,,0,,,0,
4162,928429,0,1.0,,,,0,,,0,
112,803748,0,1.0,,,,0,,,0,
4162,224515,0,1.0,,,,0,,,0,
4162,928430,0,1.0,,,,0,,,0,
551,1764506,0,10.0,CNG,Canga,Other,60,,,0,
4310,471522,0,1.5,,,,0,,,0,
4162,2303770,0,1.0,,,,0,,,0,
4162,2317683,0,1.0,,,,0,,,0,
3816,829128,0,1.0,,,,0,,,0,
4162,2317538,0,1.0,,,,0,,,0,
551,1660941,0,1.0,,,,0,,,0,
3816,829132,0,1.0,,,,0,,,0,
3816,829221,0,1.0,,,,0,,,0,
4949,1971292,0,6.0,,,,0,,,0,
3816,829090,0,1.0,,,,0,,,0,
3816,829141,0,1.0,,,,0,,,0,
551,1764483,0,1.0,BIC,Grey siliceous chert,chert,101,,,0,
4162,2289887,0,3.0,,,,0,,,0,
2494,1518868,0,1.0,,,,0,,,0,
3816,829120,0,1.0,,,,0,,,0,
4162,1178758,0,3.0,,,,0,,,0,
3053,132038,0,1.0,,,,0,,,0,
4162,2317539,0,1.0,,,,0,,,0,
551,1764471,0,1.0,,,,0,,,0,
3816,2854256,0,1.0,,,,0,,,0,
4162,224427,0,1.0,,,,0,,,0,
551,1764470,0,1.0,,,,0,,,0,
4162,224451,0,1.0,,,,0,,,0,
112,803745,0,4.0,,,,0,,,0,
4162,928423,0,1.0,,,,0,,,0,
4162,224399,0,1.0,,,,0,,,0,
4162,928505,0,1.0,,,,0,,,0,
551,1764585,0,11.0,,,,0,,,0,
4162,932401,0,1.0,,,,0,,,0,
4162,224467,0,1.0,,,,0,,,0,
3053,601472,0,1.0,,,,0,,,0,
551,1764534,0,13.0,,,,0,,,0,
551,1764578,0,1.0,,,,0,,,0,
3816,829084,0,1.0,,,,0,,,0,
60,737965,0,2.0,,,,0,,,0,
4162,928717,0,1.0,,,,0,,,0,
4162,928686,0,1.0,,,,0,,,0,
4162,2319400,0,1.0,,,,0,,,0,
4162,2320615,0,1.0,,,,0,,,0,
3053,600952,0,1.0,Qts,transported cover dep sand,bioclastic,101,,,0,
4162,928531,0,1.0,,,,0,,,0,
4162,2320603,0,1.0,,,,0,,,0,
4162,224435,0,1.0,,,,0,,,0,
4162,928530,0,1.0,,,,0,,,0,
3053,600936,0,1.0,Qts,transported cover dep sand,bioclastic,101,,,0,
4162,2320669,0,1.0,,,,0,,,0,
4162,2309077,0,1.0,,,,0,,,0,
3816,829140,0,1.0,,,,0,,,0,
4162,224509,0,1.0,,,,0,,,0,
4162,928431,0,1.0,,,,0,,,0,
4162,2319391,0,1.0,,,,0,,,0,
4162,928515,0,1.0,,,,0,,,0,
3816,2854255,0,1.0,,,,0,,,0,
112,803754,0,1.0,,,,0,,,0,
4162,2319419,0,1.0,,,,0,,,0,
4310,1022888,0,11.0,,,,0,,,0,
3053,601486,0,1.0,Ls,undiferentiated laterite sand,bioclastic,101,,,0,
3816,829242,0,1.0,,,,0,,,0,
3053,131925,0,1.0,,,,0,,,0,
3053,601497,0,1.0,Ls,undiferentiated laterite sand,bioclastic,101,,,0,
4162,224452,0,1.0,,,,0,,,0,
4162,2303772,0,1.0,,,,0,,,0,
551,1764533,0,2.0,,,,0,,,0,
551,1764546,0,8.0,,,,0,,,0,
4162,2317558,0,1.0,,,,0,,,0,
4162,2289875,0,3.0,,,,0,,,0,
4162,928488,0,1.0,,,,0,,,0,
4162,2309022,0,1.5,,,,0,,,0,
3053,600930,0,1.0,,,,0,,,0,
3053,600997,0,1.0,Ls,undiferentiated laterite sand,bioclastic,101,,,0,
4162,928726,0,1.0,,,,0,,,0,
3053,601456,0,1.0,Qts,transported cover dep sand,bioclastic,101,,,0,
3053,601455,0,1.0,Qts,transported cover dep sand,bioclastic,101,,,0,
4162,2321181,0,1.0,,,,0,,,0,
4162,2317646,0,1.0,,,,0,,,0,
112,803721,0,1.0,,,,0,,,0,
3053,869862,0,1.0,Qts,transported cover dep sand,bioclastic,101,,,0,
551,1764573,0,9.0,,,,0,,,0,
4162,928415,0,1.0,,,,0,,,0,
4162,2320657,0,1.0,,,,0,,,0,
4162,928709,0,1.0,,,,0,,,0,
3816,829206,0,1.0,,,,0,,,0,
4162,2309086,0,1.0,,,,0,,,0,
4162,928609,0,1.0,,,,0,,,0,
4162,928689,0,1.0,,,,0,,,0,
3053,132062,0,1.0,,,,0,,,0,
3053,869872,0,2.0,Qts,transported cover dep sand,bioclastic,101,,,0,
4162,2321167,0,1.0,,,,0,,,0,
4162,2317559,0,1.0,,,,0,,,0,
3053,132169,0,2.0,,,,0,,,0,
4162,928524,0,1.0,,,,0,,,0,
4162,2309056,0,1.0,,,,0,,,0,
3816,829150,0,1.0,,,,0,,,0,
4162,2309088,0,1.0,,,,0,,,0,
4162,2317705,0,1.0,,,,0,,,0,
4162,2319371,0,1.0,,,,0,,,0,
3053,131939,0,5.0,,,,0,,,0,
4162,224426,0,1.0,,,,0,,,0,
4162,928627,0,1.0,,,,0,,,0,
3053,131908,0,1.0,,,,0,,,0,
3053,131921,0,2.0,,,,0,,,0,
4162,2320686,0,1.0,,,,0,,,0,
5301,2898116,0,2.0,,,,0,,,0,
4162,2309061,0,1.0,,,,0,,,0,
4162,928570,0,1.0,,,,0,,,0,
4310,315254,0,5.0,,,,0,,,0,
4162,928710,0,1.0,,,,0,,,0,
4162,2303723,0,1.0,,,,0,,,0,
4949,1971295,0,6.0,,,,0,,,0,
3816,829240,0,1.0,,,,0,,,0,
3053,305100,0,1.0,Qtg,transported cover dep gravel,gravel,101,,,0,
4310,151499,0,2.0,,,,0,,,0,
4162,224437,0,1.0,,,,0,,,0,
60,2080863,0,2.0,,,,0,Transported cover + calcrete?,calcrete,101,
60,2080863,0,2.0,,,,0,Transported cover + calcrete?,calcrete,101,
4162,2303751,0,1.0,,,,0,YELLOW CHIPS AND COATS,Other,53,
4162,1001924,0,1.0,,,,0,CONTAMINATION ????,Other,59,
4162,1001924,0,1.0,,,,0,CONTAMINATION ????,Other,59,
4162,2289877,0,3.0,,,,0,800M STH OF CARN-ENBA & MUDGE,Other,49,
4162,2289877,0,3.0,,,,0,800M STH OF CARN-ENBA & MUDGE,Other,49,
4162,1380739,0,3.0,,,,0,2000M  NTH BRAND MUDGE RD,Other,48,
4162,1380739,0,3.0,,,,0,2000M  NTH BRAND MUDGE RD,Other,48,
4162,2289866,0,3.0,,,,0,CORNER OF CARN-ENEABBA & MUDGE,Other,47,
4162,2289866,0,3.0,,,,0,CORNER OF CARN-ENEABBA & MUDGE,Other,47,
4162,224477,0,1.0,,,,0,miss keyed possibly 2.7 EHM,Other,40,
4162,224477,0,1.0,,,,0,miss keyed possibly 2.7 EHM,Other,40,
4162,2289855,0,3.0,,,,0,2.4KM WST OF LUCAS ROCHI RD,Other,47,
4162,2289855,0,3.0,,,,0,2.4KM WST OF LUCAS ROCHI RD,Other,47,
5301,3982127,0,2.0,,,,0,Transported alluvial quartz sands devoid of clays,mud,101,
5301,3982127,0,2.0,,,,0,Transported alluvial quartz sands devoid of clays,mud,101,
11410,806948,0,3.2,,,,0,Core block 3.2m: 2.7m core loss from 3.2m run. Unconsolidated sand. ,bioclastic,101,
11410,806948,0,3.2,,,,0,Core block 3.2m: 2.7m core loss from 3.2m run. Unconsolidated sand. ,bioclastic,101,
4162,928578,0,1.0,,,,0,,,0,
3053,305002,0,1.0,Qts,transported cover dep sand,bioclastic,101,,,0,
3816,2854286,0,1.0,,,,0,,,0,
4162,2309014,0,1.5,,,,0,,,0,
4162,2317627,0,1.0,,,,0,,,0,
551,1764584,0,4.0,,,,0,,,0,
3053,869897,0,3.0,Qts,transported cover dep sand,bioclastic,101,,,0,
4162,2303756,0,1.0,,,,0,,,0,
4162,928438,0,1.0,,,,0,,,0,
4162,2321175,0,1.0,,,,0,,,0,
4162,2317555,0,1.0,,,,0,,,0,
4737,494513,0,1.0,,,,0,,,0,
3816,829238,0,1.0,,,,0,,,0,
4162,230352,0,1.0,,,,0,,,0,
4162,932418,0,1.0,,,,0,,,0,
4162,2317617,0,1.0,,,,0,,,0,
3816,829146,0,1.0,,,,0,,,0,
4162,2317546,0,1.0,,,,0,,,0,
3053,600991,0,1.0,,,,0,,,0,
4162,1001907,0,1.0,,,,0,,,0,
4162,1001902,0,1.0,,,,0,,,0,
4162,2309031,0,1.5,,,,0,,,0,
3816,2854237,0,1.0,,,,0,,,0,
4310,471519,0,2.9,,,,0,,,0,
4162,928601,0,1.0,,,,0,,,0,
3816,829225,0,1.0,,,,0,,,0,
4162,2303727,0,1.0,,,,0,,,0,
5301,3982128,0,2.0,,,,0,,,0,
3816,829082,0,1.0,,,,0,,,0,
3816,829235,0,1.0,,,,0,,,0,
3053,869866,0,3.0,Qts,transported cover dep sand,bioclastic,101,,,0,
4162,2320689,0,1.0,,,,0,,,0,
4162,2309040,0,1.0,,,,0,,,0,
4310,471514,0,3.0,,,,0,,,0,
4162,2317615,0,1.0,,,,0,,,0,
4162,2309052,0,1.0,,,,0,,,0,
4162,928507,0,1.0,,,,0,,,0,
4162,2317735,0,1.0,,,,0,,,0,
4162,2317579,0,1.0,,,,0,,,0,
4162,928712,0,1.0,,,,0,,,0,
60,2201684,0,5.0,,,,0,,,0,
3053,600963,0,1.0,,,,0,,,0,
551,1764528,0,3.0,CNG,Canga,Other,60,,,0,
4162,928489,0,1.0,,,,0,,,0,
551,1764552,0,4.0,,,,0,,,0,
551,1764551,0,6.0,,,,0,,,0,
3053,131938,0,4.0,,,,0,,,0,
4162,230330,0,1.0,,,,0,,,0,
3053,600941,0,1.0,,,,0,,,0,
3816,2854290,0,1.0,,,,0,,,0,
3053,131931,0,10.0,,,,0,,,0,
4310,151500,0,7.0,,,,0,,,0,
4162,928721,0,1.0,,,,0,,,0,
4162,2320601,0,1.0,,,,0,,,0,
4162,928485,0,1.0,,,,0,,,0,
4162,2320673,0,1.0,,,,0,,,0,
4162,224484,0,1.0,,,,0,,,0,
2494,1518857,0,1.0,,,,0,,,0,
4162,928455,0,1.0,,,,0,,,0,
551,1764515,0,9.0,CNG,Canga,Other,60,,,0,
4162,2317548,0,1.0,,,,0,,,0,
11410,3534827,0,5.0,,,,0,,,0,
3816,829127,0,1.0,,,,0,,,0,
3816,829072,0,1.0,,,,0,,,0,
4162,2321188,0,1.0,,,,0,,,0,
4162,1001926,0,1.0,,,,0,,,0,
4162,230347,0,1.0,,,,0,,,0,
4162,2303774,0,1.0,,,,0,,,0,
4162,2288618,0,1.5,,,,0,,,0,
3053,869886,0,2.0,,,,0,,,0,
4162,932413,0,1.0,,,,0,,,0,
3816,2854288,0,1.0,,,,0,,,0,
4162,1001898,0,1.0,,,,0,,,0,
4162,2317586,0,1.0,,,,0,,,0,
3053,601479,0,1.0,Lc,undiferentiated laterite clay,mud,101,,,0,
3816,829182,0,1.0,,,,0,,,0,
3053,601474,0,1.0,,,,0,,,0,
4162,224505,0,1.0,,,,0,,,0,
4162,2319368,0,1.0,,,,0,,,0,
4162,932440,0,1.0,,,,0,,,0,
3053,869881,0,1.0,Qts,transported cover dep sand,bioclastic,101,,,0,
2494,1518853,0,1.0,,,,0,,,0,
4310,1022880,0,6.0,,,,0,,,0,
3053,601466,0,1.0,,,,0,,,0,
4162,224491,0,1.0,,,,0,,,0,
4162,2317670,0,1.0,,,,0,,,0,
4162,2289860,0,3.0,,,,0,,,0,
5301,1633557,0,2.0,,,,0,,,0,
4162,2320684,0,1.0,,,,0,,,0,
4162,2317623,0,1.0,,,,0,,,0,
4310,1022875,0,4.0,,,,0,,,0,
4162,2320685,0,1.0,,,,0,,,0,
4162,224466,0,1.0,,,,0,,,0,
4162,2317605,0,1.0,,,,0,,,0,
4162,2287512,0,3.0,,,,0,,,0,
4162,928648,0,1.0,,,,0,,,0,
4162,928557,0,1.0,,,,0,,,0,
4162,928664,0,1.0,,,,0,,,0,
3816,2854245,0,1.0,,,,0,,,0,
4310,471504,0,1.5,,,,0,,,0,
4162,928501,0,1.0,,,,0,,,0,
4162,2317587,0,1.0,,,,0,,,0,
3816,829102,0,1.0,,,,0,,,0,
4162,928392,0,1.0,,,,0,,,0,
4162,2317620,0,1.0,,,,0,,,0,
4162,928777,0,1.0,,,,0,,,0,
3053,600980,0,1.0,,,,0,,,0,
3816,2854304,0,1.0,,,,0,,,0,
4162,1178788,0,3.0,,,,0,,,0,
4162,932429,0,1.0,,,,0,,,0,
4162,932409,0,1.0,,,,0,,,0,
4162,932388,0,1.0,,,,0,,,0,
4162,928486,0,1.0,,,,0,,,0,
4162,928383,0,1.0,,,,0,,,0,
3053,132052,0,2.0,,,,0,,,0,
2494,1518856,0,1.0,,,,0,,,0,
570,909610,0,2.0,,,,0,,,0,
3053,131929,0,5.0,,,,0,,,0,
4162,2309006,0,1.5,,,,0,,,0,
60,737961,0,2.0,,,,0,,,0,
13274,4116604,0,2.0,,,,0,,,0,
11410,3536187,0,5.0,CL,Clay,mud,101,,,0,
4162,2320640,0,1.0,,,,0,,,0,
3816,829213,0,1.0,,,,0,,,0,
4162,2303785,0,1.0,,,,0,,,0,
11410,3118064,0,1.0,,,,0,,,0,
4162,224413,0,1.0,,,,0,,,0,
3053,601483,0,1.0,Qts,transported cover dep sand,bioclastic,101,,,0,
3053,966945,0,2.0,,,,0,Ferruginous hardpan,Other,69,
3053,966945,0,2.0,,,,0,Ferruginous hardpan,Other,69,
4162,928377,0,1.0,,,,0,WHITE CLAY/CALCRETE AGGS/COATS YELLOW FE CHIPS,calcrete,100,
4162,1380723,0,1.5,,,,0,800MWST LUCAS ROCKICH RD,Other,48,
4162,1380723,0,1.5,,,,0,800MWST LUCAS ROCKICH RD,Other,48,
4162,2289894,0,3.0,,,,0,2200M WST OF BRAND MUDGE RD,Other,44,
4162,2289894,0,3.0,,,,0,2200M WST OF BRAND MUDGE RD,Other,44,
4162,2303745,0,1.0,,,,0,FE-CHIPS,Other,57,
5301,2329533,0,2.0,,,,0,Extremely oxidised ex-glaucontic quartz sands,vein,100,
5301,2329533,0,2.0,,,,0,Extremely oxidised ex-glaucontic quartz sands,vein,100,
11410,3118047,0,33.0,,,,0,PQ quick cored 33m to continue OXDD003A which ceased due to snapped inner tube,Other,32,
11410,3118047,0,33.0,,,,0,PQ quick cored 33m to continue OXDD003A which ceased due to snapped inner tube,Other,32,
11410,3118052,0,1.0,,,,0,HARDPAN TO 0-3M,Other,46,
11410,3118052,0,1.0,,,,0,HARDPAN TO 0-3M,Other,46,
11410,3118062,0,1.0,,,,0,0-3M COLLUVIUM,colluvium,101,
11410,3118062,0,1.0,,,,0,0-3M COLLUVIUM,colluvium,101,
11410,3536180,0,3.2,,,,0,Unconsolidated sandy loam,Other,67,
11410,3536180,0,3.2,,,,0,Unconsolidated sandy loam,Other,67,
13274,4116610,0,2.0,,,,0,Fine alluvial quartz sands,alluvium,100,
13274,4116610,0,2.0,,,,0,Fine alluvial quartz sands,alluvium,100,
13274,4116602,0,2.0,,,,0,Fine alluvial quartz sands,alluvium,100,
13274,4116602,0,2.0,,,,0,Fine alluvial quartz sands,alluvium,100,
4310,1022878,0,10.0,,,,0,,,0,
4162,2320683,0,1.0,,,,0,,,0,
4162,928552,0,1.0,,,,0,,,0,
3053,601437,0,1.0,Qts,transported cover dep sand,bioclastic,101,,,0,
551,1660930,0,1.0,,,,0,,,0,
11410,3623254,0,1.5,SA,Undifferentiated arenite,sandstone,101,,,0,
551,1764523,0,1.0,,,,0,,,0,
3816,2854295,0,1.0,,,,0,,,0,
4162,224494,0,1.0,,,,0,,,0,
4162,2287509,0,3.0,,,,0,,,0,
4162,2320621,0,1.0,,,,0,,,0,
3053,869889,0,2.0,Qts,transported cover dep sand,bioclastic,101,,,0,
