Company_ID,CollarID,Fromdepth,Todepth,Company_Lithocode,Company_Lithology,CET_Lithology,Score,Comment,CET_Comment,Comment_Score,
15,3184357,46,48.0,,,,0,,,0,
15,3184656,76,92.0,,,,0,,,0,
15,3184656,76,92.0,,,,0,,,0,
15,3184495,19,27.0,,,,0,,,0,
15,3184495,19,27.0,,,,0,,,0,
15,3184639,0,4.0,,,,0,,,0,
15,3184639,0,4.0,,,,0,,,0,
15,3184643,94,95.0,,,,0,,,0,
15,3184643,94,95.0,,,,0,,,0,
15,3184362,41,45.0,,,,0,,,0,
15,3184362,41,45.0,,,,0,,,0,
15,3184493,0,10.0,,,,0,,,0,
15,3184493,0,10.0,,,,0,,,0,
15,3184801,30,52.0,,,,0,,,0,
15,3184801,30,52.0,,,,0,,,0,
15,3184357,8,30.0,,,,0,,,0,
15,3184357,8,30.0,,,,0,,,0,
15,3184643,76,94.0,,,,0,,,0,
15,3184643,76,94.0,,,,0,,,0,
15,3184791,3,7.0,,,,0,,,0,
15,3184791,3,7.0,,,,0,,,0,
15,3184648,50,52.0,,,,0,,,0,
15,3184648,50,52.0,,,,0,,,0,
15,3184431,80,84.0,,,,0,,,0,
15,3184431,80,84.0,,,,0,,,0,
15,3184800,24,40.0,,,,0,,,0,
15,3184800,24,40.0,,,,0,,,0,
15,3184610,3,12.0,,,,0,,,0,
15,3184646,55,60.0,,,,0,,,0,
15,3184646,55,60.0,,,,0,,,0,
60,2201686,48,49.0,,,,0,,,0,
60,2080865,30,32.0,,,,0,,,0,
60,2080861,58,60.0,,,,0,,,0,
60,2080872,181,192.0,,,,0,Qz-Cb +/- Cpy +/- Py late veins up to 30cm; 90% of them are barren; Py veins 0.5mm // to foliation; traces of dissem Py,vein,100,
60,2080872,181,192.0,,,,0,Qz-Cb +/- Cpy +/- Py late veins up to 30cm; 90% of them are barren; Py veins 0.5mm // to foliation; traces of dissem Py,vein,100,
60,737986,48,50.0,,,,0,,,0,
60,737977,30,32.0,,,,0,,,0,
60,737991,6,8.0,,,,0,,,0,
60,737977,32,34.0,,,,0,,,0,
60,738001,40,42.0,,,,0,,,0,
60,737963,44,45.0,,,,0,,,0,
60,737982,0,2.0,,,,0,,,0,
60,737979,26,28.0,,,,0,,,0,
60,737970,34,36.0,,,,0,,,0,
60,737975,46,48.0,,,,0,,,0,
60,737964,12,14.0,,,,0,,,0,
60,737963,42,44.0,,,,0,,,0,
60,737959,24,26.0,,,,0,,,0,
60,737975,24,26.0,,,,0,,,0,
60,2080871,8,10.0,,,,0,Pretty hard,Other,50,
60,2080871,8,10.0,,,,0,Pretty hard,Other,50,
60,2080872,89,91.0,,,,0,"Weakly weathered sericite schist; pervasive Se alteration; 1% up to 2cm FeOx +/- Qz veins FeOx from sulphides; Foliation about 40 CA veins parallel to foliation; Or stains around veins",vein,100,
60,2080872,89,91.0,,,,0,"Weakly weathered sericite schist; pervasive Se alteration; 1% up to 2cm FeOx +/- Qz veins FeOx from sulphides; Foliation about 40 CA veins parallel to foliation; Or stains around veins",vein,100,
60,2080873,123,141.5,,,,0,Py-Cpy-Qz veins; Traces dissem Py,vein,100,
60,2080873,123,141.5,,,,0,Py-Cpy-Qz veins; Traces dissem Py,vein,100,
60,2080868,2,4.0,,,,0,Weathered schist,schist,101,
60,2080868,2,4.0,,,,0,Weathered schist,schist,101,
60,2080871,4,6.0,,,,0,Weathered schist,schist,101,
60,2080871,4,6.0,,,,0,Weathered schist,schist,101,
60,737998,0,2.0,,,,0,,,0,
60,737985,46,48.0,,,,0,,,0,
60,737964,24,26.0,,,,0,,,0,
60,737972,56,58.0,,,,0,,,0,
60,737998,14,16.0,,,,0,,,0,
60,738008,18,20.0,,,,0,,,0,
60,737972,32,34.0,,,,0,,,0,
60,738002,26,28.0,,,,0,,,0,
60,737960,18,20.0,,,,0,,,0,
60,738011,42,44.0,,,,0,,,0,
60,737960,14,16.0,,,,0,,,0,
60,737998,2,4.0,,,,0,,,0,
60,737985,40,42.0,,,,0,,,0,
60,737985,32,34.0,,,,0,,,0,
60,737988,22,24.0,,,,0,,,0,
60,737974,24,26.0,,,,0,,,0,
60,737974,26,28.0,,,,0,,,0,
60,737988,4,6.0,,,,0,,,0,
60,737991,36,38.0,,,,0,,,0,
60,738014,8,10.0,,,,0,,,0,
60,737993,0,2.0,,,,0,,,0,
60,737995,2,4.0,,,,0,,,0,
60,737970,10,12.0,,,,0,,,0,
60,737974,10,12.0,,,,0,,,0,
60,737964,34,36.0,,,,0,,,0,
60,738006,70,72.0,,,,0,,,0,
60,2201683,29,30.0,,,,0,Magnetite bands in sch. Gn silicic mineral chrysprase?,Other,58,
60,2201683,29,30.0,,,,0,Magnetite bands in sch. Gn silicic mineral chrysprase?,Other,58,
60,2080861,20,22.0,,,,0,,,0,
60,2080866,36,38.0,,,,0,,,0,
60,2080861,22,24.0,,,,0,,,0,
60,2080867,4,6.0,,,,0,"Transported cover + Weathered schist clayey",colluvium,100,
60,2080867,4,6.0,,,,0,"Transported cover + Weathered schist clayey",colluvium,100,
60,737965,40,42.0,,,,0,,,0,
60,737990,6,8.0,,,,0,,,0,
60,738003,22,24.0,,,,0,,,0,
60,737968,34,36.0,,,,0,,,0,
60,737990,50,52.0,,,,0,,,0,
60,737966,10,12.0,,,,0,,,0,
60,737992,26,28.0,,,,0,,,0,
60,737962,16,18.0,,,,0,,,0,
60,738006,40,42.0,,,,0,,,0,
60,738013,5,6.0,,,,0,,,0,
60,737975,10,12.0,,,,0,,,0,
60,737957,42,44.0,,,,0,,,0,
84,558456,31,32.0,,,,0,Go - rich BIF? Minor schist,schist,101,
84,558456,31,32.0,,,,0,Go - rich BIF? Minor schist,schist,101,
84,558437,4,5.0,,,,0,,,0,
112,1514661,56,57.2,,,,0,,,0,
112,803745,44,47.0,,,,0,,,0,
112,803729,64,76.0,,,,0,,,0,
112,803728,1,5.0,,,,0,,,0,
112,1514659,0,4.0,,,,0,,,0,
112,1514661,32,33.25,,,,0,,,0,
112,1514657,74,78.0,,,,0,common clayey bands,Other,53,
112,803736,18,29.0,,,,0,,,0,
112,803755,49,56.0,,,,0,,,0,
112,803719,53,57.0,,,,0,,,0,
112,803728,21,26.0,,,,0,,,0,
112,803749,114,115.2,,,,0,SEAM 113.7 - 115.2,Other,31,
112,1514661,67,76.0,,,,0,Occasional Sandy Bands,Other,67,
112,803714,50,50.9,,,,0,G SEAM 49.2 - 51.2,Other,34,
112,1514658,12,17.0,,,,0,Massive,Other,62,
112,803717,0,2.0,,,,0,,,0,
112,746297,72,73.54,,,,0,COMMON SST BANDS,Other,53,
112,1514660,93,95.6,,,,0,Increasingly Carby base of unit,Other,49,
112,803707,69,69.5,,,,0,G SEAM 67 - 71.1,Other,34,
112,803731,5,11.0,,,,0,,,0,
112,803719,3,8.0,,,,0,,,0,
112,803746,7,11.0,,,,0,,,0,
112,1514663,0,4.0,,,,0,,,0,
112,803739,80,81.4,,,,0,,,0,
112,1514660,77,78.2,,,,0,,,0,
112,803758,85,85.45,,,,0,,,0,
112,803749,91,94.0,,,,0,,,0,
112,803751,7,8.0,,,,0,,,0,
112,803726,1,5.0,,,,0,,,0,
112,746295,72,72.84,,,,0,,,0,
112,803751,29,30.0,,,,0,,,0,
112,803757,94,96.0,,,,0,,,0,
112,803740,116,123.0,,,,0,,,0,
112,746295,69,69.35,,,,0,,,0,
112,803706,63,64.0,,,,0,,,0,
112,803755,93,97.0,,,,0,,,0,
112,803747,47,56.0,,,,0,,,0,
112,803747,0,3.0,,,,0,,,0,
112,803752,9,12.0,,,,0,,,0,
112,1514657,9,10.0,,,,0,,,0,
112,746297,29,30.15,,,,0,,,0,
112,1514656,119,122.0,,,,0,Common Clay Bands,mud,100,
112,803738,84,90.0,,,,0,,,0,
112,803739,46,46.3,,,,0,,,0,
112,1514658,79,79.7,,,,0,,,0,
112,803718,33,35.2,,,,0,,,0,
112,1514660,100,102.0,,,,0,,,0,
112,803755,85,87.0,,,,0,,,0,
112,803749,14,21.0,,,,0,,,0,
144,2242647,14,15.0,,,,0,granite,granite,101,
144,2242650,105,106.0,,,,0,undiff schist,schist,101,
144,2242647,27,28.0,,,,0,granite,granite,101,
144,2242651,21,22.0,,,,0,,,0,
144,2242653,89,90.0,,,,0,,,0,
144,2242650,117,118.0,,,,0,undiff schist,schist,101,
144,2242651,3,4.0,,,,0,,,0,
144,2242647,88,89.0,,,,0,chloritic schist,schist,101,
144,2242653,32,33.0,,,,0,,,0,
144,2242648,115,116.0,,,,0,,,0,
144,2242649,6,7.0,,,,0,unmineralised BIF,banded_iron_formation,101,
144,2242647,43,44.0,,,,0,undiff schist,schist,101,
144,2242648,123,124.0,,,,0,,,0,
144,2242647,78,79.0,,,,0,,,0,
144,2242650,6,7.0,,,,0,"hw goe/lim BIF cy qtz",banded_iron_formation,100,
144,2242648,93,94.0,,,,0,,,0,
144,2242650,23,24.0,,,,0,,,0,
144,2242650,32,33.0,,,,0,,,0,
144,2242648,74,75.0,,,,0,,,0,
144,2242648,91,92.0,,,,0,,,0,
144,2242648,85,86.0,,,,0,,,0,
144,2242652,17,18.0,,,,0,,,0,
144,2242651,74,75.0,,,,0,,,0,
144,2242652,25,26.0,,,,0,,,0,
144,2242652,0,1.0,,,,0,,,0,
252,2595023,38,40.0,,,,0,,,0,
252,2595010,23,24.0,,,,0,,,0,
252,2594968,40,53.0,,,,0,,,0,
252,2595008,4,19.0,,,,0,,,0,
252,2594996,0,2.0,,,,0,,,0,
252,2595446,69,70.0,,,,0,,,0,
252,2595351,9,18.0,,,,0,,,0,
252,2595448,16,19.0,,,,0,,,0,
252,2594965,91,92.0,,,,0,,,0,
252,2595251,54,56.7,,,,0,,,0,
252,2595265,53,57.0,,,,0,,,0,
252,2595269,54,60.0,,,,0,,,0,
252,2595049,0,5.0,,,,0,,,0,
252,2595299,83,84.0,,,,0,,,0,
252,2594968,82,84.0,,,,0,,,0,
252,2594959,70,110.0,,,,0,,,0,
252,2594999,0,8.0,,,,0,,,0,
252,2594959,0,14.0,,,,0,,,0,
252,2595270,162,168.0,,,,0,,,0,
252,2595025,0,14.0,,,,0,,,0,
252,2595011,0,2.0,,,,0,,,0,
252,2594994,3,22.0,,,,0,,,0,
252,2594995,0,2.0,,,,0,,,0,
252,2595043,11,13.0,,,,0,,,0,
252,2594985,5,9.0,,,,0,,,0,
252,2595010,0,3.0,,,,0,,,0,
252,2595251,101,104.2,,,,0,,,0,
252,2595266,8,29.0,,,,0,,,0,
252,2595416,11,12.0,,,,0,,,0,
252,2594915,0,11.0,,,,0,,,0,
252,2594905,0,8.0,,,,0,,,0,
252,2595292,0,8.0,,,,0,,,0,
252,2594921,52,80.1,,,,0,,,0,
252,2594960,24,33.0,,,,0,,,0,
252,2595257,115,121.0,,,,0,,,0,
252,2595075,8,12.0,,,,0,,,0,
252,2595441,12,15.0,,,,0,,,0,
252,2595257,143,152.0,,,,0,,,0,
252,2595319,7,26.0,,,,0,,,0,
252,2595235,2,3.0,,,,0,,,0,
252,2595233,2,9.0,,,,0,,,0,
252,2594960,123,128.0,,,,0,,,0,
252,2594906,29,48.0,,,,0,,,0,
252,2595235,55,75.0,,,,0,,,0,
252,2595281,76,95.0,,,,0,,,0,
252,2595253,67,75.0,,,,0,,,0,
252,2594905,36,52.0,,,,0,,,0,
252,2595279,65,75.0,,,,0,,,0,
252,2595234,35,55.0,,,,0,,,0,
252,2595281,157,159.15,,,,0,,,0,
252,2594909,21,33.0,,,,0,,,0,
252,2595441,0,12.0,,,,0,,,0,
252,2594920,65,69.0,,,,0,,,0,
252,2595255,96,111.0,,,,0,,,0,
252,2595427,3,16.0,,,,0,,,0,
252,2595264,137,137.73,,,,0,,,0,
252,2595233,95,100.0,,,,0,,,0,
252,2595101,11,24.0,,,,0,,,0,
252,2595231,0,1.0,,,,0,,,0,
252,2595061,13,19.0,,,,0,,,0,
252,2595239,95,100.0,,,,0,,,0,
252,2595230,26,31.0,,,,0,,,0,
252,2595230,4,5.0,,,,0,,,0,
252,2595400,0,2.0,,,,0,,,0,
252,2595018,61,77.0,,,,0,,,0,
252,2594930,0,6.0,,,,0,,,0,
252,2595219,0,6.0,,,,0,,,0,
252,2595326,58,64.0,,,,0,,,0,
252,2595320,8,19.0,,,,0,,,0,
252,2595231,35,55.0,,,,0,,,0,
252,2595060,17,65.0,,,,0,,,0,
252,2595310,0,5.0,,,,0,,,0,
252,2595084,14,18.0,,,,0,,,0,
252,2594897,14,24.0,,,,0,,,0,
252,2595407,35,41.0,,,,0,,,0,
252,2595097,0,5.0,,,,0,,,0,
252,2595239,75,95.0,,,,0,,,0,
252,2595231,66,75.0,,,,0,,,0,
252,2595084,2,6.0,,,,0,,,0,
252,2595274,213,216.28,,,,0,,,0,
252,2595276,168,170.65,,,,0,,,0,
252,2595409,7,9.0,,,,0,,,0,
252,2595101,0,9.0,,,,0,,,0,
343,2417657,51,52.0,,,,0,,,0,
343,2417655,76,77.0,,,,0,,,0,
343,2417657,107,108.0,,,,0,,,0,
343,2417658,8,9.0,,,,0,,,0,
343,2417655,114,115.0,,,,0,metasediment. Garnet crystals. Tr cpy,sediment,100,
343,2417655,114,115.0,,,,0,metasediment. Garnet crystals. Tr cpy,sediment,100,
343,2417658,54,55.0,,,,0,,,0,
343,2417657,102,103.0,,,,0,,,0,
343,2417657,84,85.0,,,,0,,,0,
343,2417658,34,35.0,,,,0,,,0,
343,2417657,63,64.0,,,,0,,,0,
343,2417658,80,81.0,,,,0,,,0,
343,2417656,14,15.0,,,,0,,,0,
369,1315138,69,70.0,LSP,Undifferentiated saprolite,saprolite,101,Greenish brown greasy saprolite dry,saprolite,101,
369,1315138,69,70.0,LSP,Undifferentiated saprolite,saprolite,101,Greenish brown greasy saprolite dry,saprolite,101,
369,1314540,109,110.0,FPD,Felsic Porphyry,porphyry,101,,,0,
369,1314542,50,51.0,LSP,Undifferentiated saprolite,saprolite,101,Moist khaki clayey saprolite,saprolite,101,
369,1314542,50,51.0,LSP,Undifferentiated saprolite,saprolite,101,Moist khaki clayey saprolite,saprolite,101,
369,1314562,20,21.0,MBA,Basalt,basalt,101,,,0,
369,1314523,26,27.0,LPZ,Pallid zone white/cream/yellow/pink clays,mud,101,Bleached pallid saprolite,saprolite,101,
369,1314523,26,27.0,LPZ,Pallid zone white/cream/yellow/pink clays,mud,101,Bleached pallid saprolite,saprolite,101,
369,1315033,9,10.0,LPZ,Pallid zone white/cream/yellow/pink clays,mud,101,Pallid saprolite,saprolite,101,
369,1315033,9,10.0,LPZ,Pallid zone white/cream/yellow/pink clays,mud,101,Pallid saprolite,saprolite,101,
369,1315045,3,4.0,LDH,Hardpan,Other,57,,,0,
369,1314489,13,14.0,TCS,Channel sands,bioclastic,101,Consolidated moist Tertiary sands,Other,53,
369,1314489,13,14.0,TCS,Channel sands,bioclastic,101,Consolidated moist Tertiary sands,Other,53,
369,1314567,11,12.0,LSP,Undifferentiated saprolite,saprolite,101,,,0,
369,1314501,144,145.0,FPD,Felsic Porphyry,porphyry,101,,,0,
369,1314807,4,5.0,LND,NODULAR LATERITE WITH FEO  CUTANS  ,laterite,100,Residual nodular laterite,laterite,101,
369,1314807,4,5.0,LND,NODULAR LATERITE WITH FEO  CUTANS  ,laterite,100,Residual nodular laterite,laterite,101,
369,1314568,58,59.0,MBA,Basalt,basalt,101,,,0,
369,1314544,96,97.0,MBA,Basalt,basalt,101,,,0,
369,1315039,201,202.0,MBA,Basalt,basalt,101,,,0,
369,1314567,26,27.0,LSP,Undifferentiated saprolite,saprolite,101,,,0,
369,1314467,0,1.0,ALL,Alluvium,alluvium,101,Silcretised quaternary alluvium,alluvium,101,
369,1314467,0,1.0,ALL,Alluvium,alluvium,101,Silcretised quaternary alluvium,alluvium,101,
369,1314531,0,1.0,ALL,Alluvium,alluvium,101,Silcretised alluvium Contaminated?,alluvium,100,
369,1314531,0,1.0,ALL,Alluvium,alluvium,101,Silcretised alluvium Contaminated?,alluvium,100,
369,1314501,10,11.0,ALL,Alluvium,alluvium,101,Transported Tertiary sands,colluvium,100,
369,1314501,10,11.0,ALL,Alluvium,alluvium,101,Transported Tertiary sands,colluvium,100,
369,1314909,5,6.0,LND,NODULAR LATERITE WITH FEO  CUTANS  ,laterite,100,Residual nodular laterite,laterite,101,
369,1314909,5,6.0,LND,NODULAR LATERITE WITH FEO  CUTANS  ,laterite,100,Residual nodular laterite,laterite,101,
369,1314716,2,3.0,ALL,Alluvium,alluvium,101,Silcretised quaternary alluvium,alluvium,101,
369,1314716,2,3.0,ALL,Alluvium,alluvium,101,Silcretised quaternary alluvium,alluvium,101,
369,1314537,12,13.0,TCS,Channel sands,bioclastic,101,Running sand - Tertiary,bioclastic,100,
369,1314537,12,13.0,TCS,Channel sands,bioclastic,101,Running sand - Tertiary,bioclastic,100,
369,1315018,10,11.0,LPZ,Pallid zone white/cream/yellow/pink clays,mud,101,Pallid bleached saprolite,saprolite,101,
369,1315018,10,11.0,LPZ,Pallid zone white/cream/yellow/pink clays,mud,101,Pallid bleached saprolite,saprolite,101,
369,1314481,9,10.0,ALL,Alluvium,alluvium,101,Silicified sandy quaternary alluvium,alluvium,101,
369,1314481,9,10.0,ALL,Alluvium,alluvium,101,Silicified sandy quaternary alluvium,alluvium,101,
369,1314537,9,10.0,TCG,Channel gravels,gravel,101,Tertiary sands and gravels,Other,58,
369,1314537,9,10.0,TCG,Channel gravels,gravel,101,Tertiary sands and gravels,Other,58,
369,1314539,80,81.0,MBA,Basalt,basalt,101,,,0,
369,1314608,40,41.0,LPZ,Pallid zone white/cream/yellow/pink clays,mud,101,Strongly bleached saprolite,saprolite,101,
369,1314608,40,41.0,LPZ,Pallid zone white/cream/yellow/pink clays,mud,101,Strongly bleached saprolite,saprolite,101,
369,1315040,88,90.0,,,,0,,,0,
369,1314743,8,9.0,LPZ,Pallid zone white/cream/yellow/pink clays,mud,101,Silicified pallid saprolite with 10% nod laterite,laterite,101,
369,1314743,8,9.0,LPZ,Pallid zone white/cream/yellow/pink clays,mud,101,Silicified pallid saprolite with 10% nod laterite,laterite,101,
369,1315123,47,48.0,,,,0,Brown clayey saprolite,saprolite,101,
369,1315123,47,48.0,,,,0,Brown clayey saprolite,saprolite,101,
369,1314486,15,16.0,ALL,Alluvium,alluvium,101,Moist silcretised alluvium,alluvium,101,
369,1314486,15,16.0,ALL,Alluvium,alluvium,101,Moist silcretised alluvium,alluvium,101,
369,1314853,4,5.0,ALL,Alluvium,alluvium,101,Silcretised alluvium + 20% LND,alluvium,100,
369,1314853,4,5.0,ALL,Alluvium,alluvium,101,Silcretised alluvium + 20% LND,alluvium,100,
369,1314650,5,6.0,ALL,Alluvium,alluvium,101,Silcretised quaternary alluvium,alluvium,101,
369,1314650,5,6.0,ALL,Alluvium,alluvium,101,Silcretised quaternary alluvium,alluvium,101,
369,1314529,43,44.0,LPZ,Pallid zone white/cream/yellow/pink clays,mud,101,Bleached pallid clays,mud,101,
369,1314529,43,44.0,LPZ,Pallid zone white/cream/yellow/pink clays,mud,101,Bleached pallid clays,mud,101,
369,1314578,1,2.0,ALL,Alluvium,alluvium,101,Silcretised quaternary alluvium,alluvium,101,
369,1314578,1,2.0,ALL,Alluvium,alluvium,101,Silcretised quaternary alluvium,alluvium,101,
369,1315071,55,56.0,LSP,Undifferentiated saprolite,saprolite,101,Mottled saprolite,saprolite,101,
369,1315071,55,56.0,LSP,Undifferentiated saprolite,saprolite,101,Mottled saprolite,saprolite,101,
369,1314502,125,126.0,MBA,Basalt,basalt,101,Dark colored unaltered basalt,basalt,101,
369,1314502,125,126.0,MBA,Basalt,basalt,101,Dark colored unaltered basalt,basalt,101,
369,1314698,2,3.0,ALL,Alluvium,alluvium,101,Silcretised quaternary alluvium,alluvium,101,
369,1314698,2,3.0,ALL,Alluvium,alluvium,101,Silcretised quaternary alluvium,alluvium,101,
369,1314476,61,62.0,MBA,Basalt,basalt,101,,,0,
369,1314486,1,2.0,ALL,Alluvium,alluvium,101,sandy quaternary alluvium,alluvium,101,
369,1314486,1,2.0,ALL,Alluvium,alluvium,101,sandy quaternary alluvium,alluvium,101,
369,1314526,0,1.0,ALL,Alluvium,alluvium,101,Silcretised sandy and ferruginous alluvium,alluvium,101,
369,1314526,0,1.0,ALL,Alluvium,alluvium,101,Silcretised sandy and ferruginous alluvium,alluvium,101,
369,1314581,35,36.0,LSP,Undifferentiated saprolite,saprolite,101,Tan coloured saprolite,saprolite,101,
369,1314581,35,36.0,LSP,Undifferentiated saprolite,saprolite,101,Tan coloured saprolite,saprolite,101,
369,1314825,5,6.0,LND,NODULAR LATERITE WITH FEO  CUTANS  ,laterite,100,Residual nodular laterite,laterite,101,
369,1314825,5,6.0,LND,NODULAR LATERITE WITH FEO  CUTANS  ,laterite,100,Residual nodular laterite,laterite,101,
369,1314977,1,2.0,ALL,Alluvium,alluvium,101,Silcretised sandy alluvium,alluvium,101,
369,1314977,1,2.0,ALL,Alluvium,alluvium,101,Silcretised sandy alluvium,alluvium,101,
369,1314533,10,11.0,TCG,Channel gravels,gravel,101,Tertiary sands clays and gravels,mud,100,
369,1314533,10,11.0,TCG,Channel gravels,gravel,101,Tertiary sands clays and gravels,mud,100,
369,1314549,97,98.0,FPD,Felsic Porphyry,porphyry,101,Green silica alteration,Other,59,
369,1314549,97,98.0,FPD,Felsic Porphyry,porphyry,101,Green silica alteration,Other,59,
369,1314521,21,22.0,LPZ,Pallid zone white/cream/yellow/pink clays,mud,101,pallid saprolite - bleached,saprolite,100,
369,1314521,21,22.0,LPZ,Pallid zone white/cream/yellow/pink clays,mud,101,pallid saprolite - bleached,saprolite,100,
369,1314709,10,11.0,LSP,Undifferentiated saprolite,saprolite,101,Silicified saprolite,saprolite,101,
369,1314709,10,11.0,LSP,Undifferentiated saprolite,saprolite,101,Silicified saprolite,saprolite,101,
369,1314596,32,33.0,TCS,Channel sands,bioclastic,101,Loose ferruginous sands,Other,67,
369,1314596,32,33.0,TCS,Channel sands,bioclastic,101,Loose ferruginous sands,Other,67,
369,1315041,13,14.0,TCS,Channel sands,bioclastic,101,,,0,
369,1314526,126,127.0,MBA,Basalt,basalt,101,Dark unaltered basalt,basalt,101,
369,1314526,126,127.0,MBA,Basalt,basalt,101,Dark unaltered basalt,basalt,101,
369,1314575,28,29.0,LSP,Undifferentiated saprolite,saprolite,101,Weakly ferruginous saprolite,saprolite,101,
369,1314575,28,29.0,LSP,Undifferentiated saprolite,saprolite,101,Weakly ferruginous saprolite,saprolite,101,
369,1314522,35,36.0,LPZ,Pallid zone white/cream/yellow/pink clays,mud,101,Strongly bleached saprolite,saprolite,101,
369,1314522,35,36.0,LPZ,Pallid zone white/cream/yellow/pink clays,mud,101,Strongly bleached saprolite,saprolite,101,
369,1314489,7,8.0,ALL,Alluvium,alluvium,101,Silcretised ferruginous alluvium,alluvium,101,
369,1314489,7,8.0,ALL,Alluvium,alluvium,101,Silcretised ferruginous alluvium,alluvium,101,
369,1314976,9,10.0,ALL,Alluvium,alluvium,101,Silcretised sandy alluvium,alluvium,101,
369,1314976,9,10.0,ALL,Alluvium,alluvium,101,Silcretised sandy alluvium,alluvium,101,
369,1314875,1,2.0,ALL,Alluvium,alluvium,101,Silcretised alluvium,alluvium,101,
369,1314875,1,2.0,ALL,Alluvium,alluvium,101,Silcretised alluvium,alluvium,101,
369,1314859,5,6.0,LND,NODULAR LATERITE WITH FEO  CUTANS  ,laterite,100,Residual nodular laterite,laterite,101,
369,1314859,5,6.0,LND,NODULAR LATERITE WITH FEO  CUTANS  ,laterite,100,Residual nodular laterite,laterite,101,
369,1314732,11,12.0,LPZ,Pallid zone white/cream/yellow/pink clays,mud,101,Silicified pallid saprolite,saprolite,101,
369,1314732,11,12.0,LPZ,Pallid zone white/cream/yellow/pink clays,mud,101,Silicified pallid saprolite,saprolite,101,
369,1315116,59,60.0,FGR,Granite,granite,101,,,0,
369,1315089,36,37.0,TCC,Channel clays,mud,101,Brown dense dry sandy clay.  Grains rounded to sub-rounded.,mud,100,
369,1315089,36,37.0,TCC,Channel clays,mud,101,Brown dense dry sandy clay.  Grains rounded to sub-rounded.,mud,100,
369,1314539,87,88.0,MBA,Basalt,basalt,101,,,0,
